Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	bl[78]	bl[79]	bl[80]	bl[81]	bl[82]	bl[83]	bl[84]	bl[85]	bl[86]	bl[87]	bl[88]	bl[89]	bl[90]	bl[91]	bl[92]	bl[93]	bl[94]	bl[95]	bl[96]	bl[97]	bl[98]	bl[99]	bl[100]	bl[101]	bl[102]	bl[103]	bl[104]	bl[105]	bl[106]	bl[107]	bl[108]	bl[109]	bl[110]	bl[111]	bl[112]	bl[113]	bl[114]	bl[115]	bl[116]	bl[117]	bl[118]	bl[119]	bl[120]	bl[121]	bl[122]	bl[123]	bl[124]	bl[125]	bl[126]	bl[127]	bl[128]	bl[129]	bl[130]	bl[131]	bl[132]	bl[133]	bl[134]	bl[135]	bl[136]	bl[137]	bl[138]	bl[139]	bl[140]	bl[141]	bl[142]	bl[143]	bl[144]	bl[145]	bl[146]	bl[147]	bl[148]	bl[149]	bl[150]	bl[151]	bl[152]	bl[153]	bl[154]	bl[155]	bl[156]	bl[157]	bl[158]	bl[159]	bl[160]	bl[161]	bl[162]	bl[163]	bl[164]	bl[165]	bl[166]	bl[167]	bl[168]	bl[169]	bl[170]	bl[171]	bl[172]	bl[173]	bl[174]	bl[175]	bl[176]	bl[177]	bl[178]	bl[179]	bl[180]	bl[181]	bl[182]	bl[183]	bl[184]	bl[185]	bl[186]	bl[187]	bl[188]	bl[189]	bl[190]	bl[191]	bl[192]	bl[193]	bl[194]	bl[195]	bl[196]	bl[197]	bl[198]	bl[199]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
1680	-543756.4	-543718.5	-37.86536	0.0788053	0.0338143	0.0369372	0.0799542	0.0452627	0.0474008	0.0371173	0.0663123	0.0713114	0.0565914	0.0902385	0.0636571	0.0516756	0.0585874	0.0461561	0.107319	0.0215575	0.0243002	0.0696983	0.0567664	0.0871002	0.0928716	0.104167	0.00976832	0.0200149	0.0143381	0.0375181	0.0103766	0.00585952	0.00172156	0.00756455	0.0193109	0.0521307	0.000565772	0.063309	0.0498028	0.0467123	0.0559447	0.118214	0.0599865	0.037757	0.0436015	0.0324002	0.0498687	0.042206	0.0641398	0.0361115	0.0483682	0.0357592	0.0564732	0.0554164	0.0244904	0.0684463	0.0209985	0.0529948	0.0601684	0.057043	0.0686536	0.0572163	0.0456685	0.0557869	0.0539862	0.0474797	0.00171418	0.0909749	0.0368501	0.036871	0.0307787	0.0628204	0.0898835	0.10151	0.0308392	0.0476591	0.0889049	0.0692874	0.0510385	0.0508214	0.0641032	0.0562148	0.14773	0.107459	0.0465729	0.0754112	0.0628173	0.0574877	0.113219	0.078419	0.0840134	0.0302856	0.0448802	0.0360832	0.00301366	0.0347039	0.0390402	0.0355883	0.00260702	0.0754397	0.0748394	0.0743801	0.0936724	0.124454	0.0101699	0.013684	0.0110906	0.00614501	0.0113881	0.0207316	0.0147312	0.0188097	0.00545062	0.0137569	0.0102187	0.0384914	0.0252489	0.0132388	0.0323825	0.00731931	0.0722439	0.0111993	0.0287489	0.00280629	0.021584	0.00757995	0.0242511	0.00743746	0.0136115	0.00906234	0.0118242	0.633217	0.0174223	0.0102621	0.0154025	0.0088056	0.0172477	0.0107918	0.0185142	0.0140522	0.0145335	0.0492102	0.0130983	0.0144965	0.0124845	0.0221268	0.00567517	0.0101296	0.00801488	0.00863347	0.0349323	0.00887712	0.020357	0.00145895	0.016586	0.0114168	0.016122	0.0125829	0.00880144	0.0345389	0.0107369	0.0109035	0.0166489	0.0138299	0.0118517	0.00777154	0.008373	0.0130398	0.0087888	0.0488216	0.0258482	0.00556641	0.0190813	0.00658046	0.0171132	0.0253992	0.00889989	0.00882254	0.00713634	0.024076	0.0107177	0.0293132	0.00918095	0.00534751	0.0425744	0.0590022	0.0117059	0.0111309	0.0287925	0.017107	0.0100839	0.0075861	0.0153399	0.0194265	0.033295	0.0103859	0.00684143	0.00288923	0.0145935	0.0189781	0.640998	2.73119e-05	0.0488694	0.268811	0.267731	0.0393173	0.331277	0.0439945	0.353099	0.162993	0.134453	0.349456	8.305766
1690	-543747.2	-543709.6	-37.58315	0.0771319	0.0299434	0.0369372	0.0799542	0.0452627	0.0474008	0.032923	0.0667017	0.0801491	0.0567019	0.0838037	0.0686864	0.0462413	0.0572717	0.0470038	0.100233	0.0219495	0.0224233	0.0696983	0.0495298	0.0870601	0.0940248	0.100495	0.0092502	0.0200149	0.0149626	0.0378615	0.0103415	0.00680761	0.00182372	0.00684483	0.0193109	0.0495004	0.000602924	0.0629203	0.0431464	0.0467123	0.0544201	0.118076	0.0536247	0.0403932	0.0436015	0.0338402	0.0498687	0.0457182	0.0641398	0.0366699	0.0453114	0.0367623	0.0562692	0.0550604	0.0216037	0.0744831	0.0213809	0.0518292	0.0538258	0.0537599	0.0686536	0.0572163	0.0488655	0.0557869	0.0497138	0.0494246	0.0013007	0.0909749	0.0386745	0.0367346	0.0304718	0.0600886	0.0898835	0.10151	0.0308392	0.0476591	0.0917776	0.0702684	0.0510385	0.0508214	0.0641032	0.0546011	0.142715	0.106741	0.0513246	0.0759763	0.064021	0.0552688	0.11637	0.0790644	0.0829988	0.0299643	0.0452561	0.0375132	0.00294384	0.0385577	0.0390402	0.0361735	0.00222485	0.0754397	0.0753029	0.0743801	0.0894107	0.120153	0.0110557	0.0140928	0.013348	0.00712194	0.00955659	0.0190286	0.0131128	0.021589	0.00448633	0.0145939	0.00955588	0.0357768	0.0251169	0.0100877	0.031289	0.00533154	0.0755052	0.0111993	0.0304479	0.00291764	0.0206325	0.00577875	0.0194733	0.00947101	0.0149463	0.00858906	0.0139633	0.633217	0.0160111	0.0107227	0.0182929	0.0122623	0.0191152	0.0131015	0.017061	0.0154443	0.0133363	0.0492102	0.0160312	0.0136871	0.0124845	0.0242964	0.00608109	0.00895032	0.00712495	0.00849069	0.0345167	0.00772369	0.020357	0.00120047	0.0162293	0.0107098	0.0182814	0.0160615	0.0104969	0.0331789	0.0117232	0.0105931	0.0154255	0.0180617	0.0127302	0.00923188	0.008373	0.0130413	0.00945089	0.0432223	0.0258482	0.00447244	0.0180728	0.00742812	0.0180514	0.0256015	0.00853546	0.0105351	0.0118318	0.024076	0.0104163	0.0296284	0.00814367	0.00566505	0.0423625	0.0629844	0.0119237	0.0103457	0.0248417	0.0146286	0.00971055	0.00835962	0.0158839	0.0136384	0.0312211	0.0116354	0.00684143	0.00265385	0.0147635	0.0127469	0.657545	4.31079e-05	0.0488694	0.268811	0.267731	0.0393173	0.331277	0.0439945	0.353718	0.163279	0.132934	0.350069	8.277545
1700	-543744.2	-543707.1	-37.14609	0.0787963	0.0338964	0.0365103	0.0846256	0.0439595	0.0488856	0.0356793	0.062845	0.0801491	0.0477641	0.0851563	0.0656447	0.0474738	0.0587933	0.0481155	0.102144	0.0206817	0.0224233	0.0696983	0.0535723	0.0870601	0.0940248	0.105139	0.0101682	0.0197857	0.0138245	0.0371216	0.00853806	0.00644803	0.00147336	0.00956436	0.0174105	0.0495004	0.00115443	0.0629203	0.0480177	0.0467123	0.0595642	0.118076	0.0536247	0.0404923	0.0447112	0.0321329	0.0487547	0.0446068	0.0641398	0.0366699	0.0503008	0.0374179	0.0532024	0.0548962	0.0214446	0.0712379	0.0179921	0.0497422	0.055692	0.0537599	0.0672943	0.0554044	0.0478707	0.0549201	0.0497138	0.0472033	0.00101547	0.0877295	0.0363682	0.0337585	0.0304718	0.0649131	0.0898835	0.0993066	0.0304884	0.0476591	0.0880075	0.0659953	0.0510385	0.0527431	0.0641032	0.0535536	0.142715	0.106741	0.0490529	0.0739006	0.0585278	0.050922	0.11637	0.081869	0.0829988	0.0303399	0.0473926	0.0375132	0.0027535	0.0354667	0.0358668	0.0359107	0.00141779	0.0678629	0.0742329	0.0739521	0.0910179	0.118222	0.0125784	0.0144322	0.013348	0.00759677	0.010871	0.0224613	0.0148654	0.0191474	0.00534821	0.0113513	0.0104901	0.033667	0.0247441	0.0111735	0.030787	0.00645405	0.0759758	0.00970807	0.0297707	0.00263051	0.0217275	0.00576049	0.0199344	0.0086499	0.0142177	0.010448	0.0150469	0.633217	0.0166879	0.0110275	0.0173981	0.0106391	0.0174014	0.0123668	0.0191225	0.0139228	0.0122857	0.0511996	0.0160312	0.0123158	0.0119759	0.0225178	0.00617709	0.00871007	0.00889585	0.00789991	0.0345167	0.00706409	0.024836	0.00178346	0.0162084	0.010742	0.0153726	0.0133656	0.00925995	0.0337556	0.0111127	0.0109622	0.0135761	0.0149129	0.0105608	0.00741163	0.00915323	0.0123382	0.0107158	0.0477892	0.0258482	0.00489327	0.0181778	0.00880112	0.0162863	0.0203411	0.00912695	0.0106916	0.00906736	0.0229238	0.00739459	0.0302586	0.00766133	0.00568434	0.0423625	0.0629844	0.0102212	0.0104321	0.0241836	0.0141051	0.00935488	0.00855314	0.0157413	0.0178875	0.0304062	0.014106	0.00759006	0.00366684	0.015198	0.0148936	0.657545	0.000412546	0.0489589	0.269303	0.268221	0.0375576	0.331884	0.0440751	0.353718	0.163279	0.132934	0.350069	8.233839
1710	-543751.2	-543714.2	-37.02898	0.0832818	0.0336738	0.0360552	0.081714	0.0401053	0.0486472	0.0400712	0.0646691	0.0788898	0.0492037	0.0902996	0.068392	0.0480696	0.0587933	0.0479745	0.10489	0.0214302	0.0213339	0.0676702	0.0509148	0.0870601	0.0915	0.105139	0.00910823	0.020923	0.0138245	0.0364365	0.00933165	0.00565646	0.00200127	0.00699563	0.0183303	0.0495004	0.00106649	0.0565107	0.0488101	0.0467123	0.0562016	0.118185	0.05567	0.0354607	0.0447112	0.0324527	0.0487547	0.0412028	0.0625297	0.0376813	0.0474856	0.0374179	0.0516114	0.0548962	0.0231695	0.0645307	0.0224322	0.0507419	0.0543033	0.0507005	0.078088	0.0554044	0.0474295	0.0495488	0.0568292	0.0476467	0.000893529	0.0891289	0.0394278	0.0371113	0.0296555	0.0615251	0.0898835	0.0993066	0.0304884	0.0481172	0.0849351	0.0694865	0.053891	0.0527431	0.0641032	0.0564212	0.145696	0.106741	0.0490529	0.0744073	0.0638204	0.050922	0.11637	0.081869	0.0814901	0.0278258	0.0453783	0.03821	0.00330311	0.0354663	0.0358668	0.0359107	0.00265936	0.072209	0.0727835	0.0733077	0.0912097	0.124865	0.0124036	0.0144533	0.0136211	0.00611147	0.0104918	0.0205746	0.0141506	0.0204551	0.00590493	0.0135632	0.0104872	0.033667	0.0213635	0.0113869	0.0330213	0.00794603	0.0746266	0.011236	0.0297707	0.00237174	0.0189177	0.00795129	0.0242622	0.0103097	0.0156489	0.0123943	0.0128737	0.631273	0.0157744	0.00985329	0.0152595	0.0100618	0.0174014	0.0116495	0.0159343	0.0135982	0.0139132	0.0511996	0.0157233	0.0145146	0.011988	0.0225714	0.00643002	0.00685875	0.00907419	0.00731441	0.0325283	0.0075536	0.0247943	0.00179244	0.0163854	0.0118841	0.0188389	0.0121675	0.00888714	0.0337556	0.00924667	0.0112769	0.0135761	0.0128789	0.0113774	0.00741163	0.00916712	0.0112162	0.00958137	0.0466695	0.0238155	0.00608323	0.0148463	0.00902597	0.0143845	0.0203411	0.00901372	0.00873601	0.00883243	0.0233104	0.0068626	0.0240517	0.00766133	0.00606551	0.0423625	0.0601146	0.0102574	0.0105506	0.0254065	0.0157322	0.0115028	0.0083971	0.0167587	0.0178875	0.0349194	0.013524	0.00703898	0.00291195	0.0135063	0.0144182	0.645699	0.000210272	0.0489268	0.269127	0.268046	0.0381877	0.331667	0.0440462	0.353718	0.163279	0.132934	0.350069	8.222128
1720	-543740.9	-543703.4	-37.54891	0.0832818	0.0321912	0.0360552	0.0790486	0.0401053	0.0481019	0.035744	0.0667205	0.079859	0.0524232	0.0897918	0.0662744	0.0480696	0.0587933	0.0479745	0.10489	0.0215028	0.0232155	0.0674237	0.0555262	0.0870601	0.0920402	0.105139	0.00997401	0.020923	0.0138245	0.0364365	0.00889425	0.00710322	0.00179273	0.00849843	0.0183303	0.0511899	0.000791805	0.0593022	0.0494026	0.0467123	0.0562016	0.118185	0.0596626	0.0385554	0.0439159	0.0324527	0.0487547	0.0433051	0.0662412	0.03666	0.0480128	0.0394502	0.0545189	0.0548962	0.0231695	0.0645307	0.0224322	0.0507419	0.0543033	0.0531444	0.0758822	0.0558504	0.050647	0.0558549	0.053777	0.0477787	0.000789585	0.0891289	0.0403278	0.0364593	0.030676	0.0615251	0.0903072	0.104293	0.0304884	0.0503574	0.0871243	0.0694865	0.0550458	0.0527367	0.0638945	0.0563025	0.140366	0.106741	0.0502585	0.0744073	0.0615187	0.0514036	0.115014	0.081869	0.0797623	0.0324756	0.0453783	0.03821	0.00362433	0.0354663	0.0361044	0.037461	0.00163301	0.0713611	0.0689092	0.0733077	0.089116	0.134531	0.0114448	0.0154279	0.0114578	0.00716445	0.0107408	0.0191843	0.0132872	0.0174238	0.00566933	0.014611	0.0107982	0.033667	0.0270622	0.012303	0.0330892	0.0051231	0.0768942	0.00944101	0.0306061	0.00179398	0.0194424	0.00830775	0.0221813	0.0103276	0.0155406	0.00912098	0.0171132	0.631273	0.0157744	0.0102155	0.0186008	0.0105642	0.0166509	0.00986095	0.0163211	0.0125652	0.0151666	0.0430971	0.0155924	0.0133218	0.0128598	0.0220893	0.00632914	0.00882673	0.00791432	0.0116059	0.0325283	0.00735325	0.0217853	0.00180197	0.0157383	0.0118841	0.0169413	0.0148692	0.00840395	0.0327289	0.0114965	0.01054	0.0165929	0.0151089	0.0111592	0.00883722	0.00955342	0.010581	0.010702	0.0458619	0.0243293	0.00522485	0.0180874	0.0081132	0.0156233	0.0231659	0.00846865	0.013326	0.00968756	0.0219528	0.00953296	0.0280107	0.00940858	0.00515048	0.0439053	0.0584792	0.0123706	0.0113508	0.0217909	0.0129216	0.00837905	0.00975812	0.0121507	0.0178875	0.035882	0.0116492	0.00844495	0.00309235	0.0158406	0.0151548	0.641348	0.000119946	0.0490255	0.26967	0.268586	0.0362481	0.332335	0.044135	0.353718	0.163279	0.132934	0.350069	8.274121
1730	-543742.1	-543704.7	-37.38507	0.077505	0.0319674	0.0384284	0.0790486	0.043319	0.0483863	0.035744	0.065274	0.0745354	0.049974	0.0897918	0.0662744	0.0480696	0.0587933	0.0479745	0.103058	0.0225306	0.0199148	0.0732527	0.0520154	0.0838362	0.0920402	0.105139	0.00997391	0.0197548	0.0143976	0.0364365	0.00889425	0.00709902	0.00188505	0.00833084	0.018047	0.048418	0.00141975	0.0568833	0.0488047	0.0467123	0.0562016	0.118185	0.0596626	0.0359068	0.0439159	0.0324527	0.0548031	0.0433051	0.0621577	0.03666	0.0497074	0.0373746	0.0559586	0.0548962	0.0226101	0.0645307	0.0224322	0.0501031	0.0592133	0.0533753	0.0643236	0.0588813	0.0525745	0.0529759	0.0513155	0.047788	0.00098435	0.0896916	0.0403278	0.0356155	0.0300667	0.0635142	0.0855483	0.0985403	0.0304884	0.0503574	0.0890878	0.068485	0.0549137	0.0521657	0.0623782	0.0562747	0.140366	0.108618	0.0502585	0.0762531	0.0630799	0.0570395	0.113313	0.081869	0.0854138	0.030881	0.0453783	0.0386297	0.00357357	0.0376776	0.0361044	0.037461	0.00267399	0.0704942	0.0692644	0.0771736	0.0924257	0.12479	0.0100271	0.0170943	0.0108674	0.00411382	0.00974872	0.0205782	0.0115426	0.0213516	0.00356708	0.0113626	0.009914	0.0383099	0.0256893	0.012055	0.0353018	0.00439564	0.0768942	0.0113592	0.028073	0.00270312	0.0194606	0.00830775	0.0235374	0.010556	0.0129017	0.0102751	0.0144593	0.626841	0.0160758	0.0123577	0.0165867	0.0102598	0.0177173	0.0100642	0.0169525	0.011657	0.0164067	0.0430971	0.0173506	0.0133218	0.0113242	0.0220893	0.00754911	0.0108444	0.00735065	0.00862443	0.0359918	0.00724988	0.0231592	0.00130321	0.0164308	0.0118841	0.0166411	0.0131241	0.00834504	0.0327289	0.0108527	0.0112071	0.0148686	0.0152687	0.013082	0.00934481	0.00733941	0.0148446	0.0089644	0.0447058	0.0225906	0.00531394	0.0184096	0.00791658	0.0126233	0.0228975	0.00986595	0.0120589	0.00968756	0.0219252	0.0119134	0.0280107	0.00756326	0.0060834	0.0405122	0.0616623	0.00992315	0.00913993	0.0212812	0.0150707	0.00949672	0.00733914	0.0161079	0.0161541	0.0338796	0.0118251	0.00745769	0.00265011	0.0158406	0.0148876	0.662787	0.000191368	0.049168	0.270453	0.269367	0.0363534	0.330395	0.0442633	0.353718	0.163279	0.132934	0.350069	8.257737
1740	-543750.9	-543713.4	-37.49033	0.0773056	0.0311489	0.0369829	0.0790486	0.0428419	0.0476234	0.032878	0.0644576	0.0761335	0.052977	0.0915757	0.0662744	0.0480696	0.059476	0.0502309	0.103058	0.0200969	0.0211402	0.0690139	0.0544143	0.0830075	0.0920402	0.106821	0.00958302	0.0197548	0.014357	0.0390741	0.00817432	0.00545351	0.00221894	0.0082035	0.018047	0.048418	0.000728923	0.0641125	0.0474358	0.0485709	0.0562016	0.118185	0.058226	0.0360166	0.0439159	0.0326332	0.0493101	0.0423466	0.0603002	0.03666	0.0496882	0.0354388	0.0559586	0.0543665	0.0199999	0.0645307	0.0224322	0.0476005	0.0592133	0.0512559	0.0713746	0.0574824	0.0517738	0.0515758	0.0513155	0.047788	0.0010256	0.0890303	0.0368808	0.0356155	0.0310595	0.0635142	0.0855483	0.0985403	0.0304884	0.0503574	0.0828043	0.0668479	0.0566502	0.0521657	0.0650396	0.0524238	0.137964	0.112178	0.0476882	0.0775849	0.0647684	0.05428	0.113313	0.0819072	0.0818373	0.0298261	0.0440503	0.0382766	0.00342309	0.0365593	0.0361044	0.0379422	0.00163284	0.0714701	0.0716475	0.0771736	0.0924257	0.12479	0.0116303	0.0167145	0.0132674	0.0066868	0.0119356	0.0205942	0.0151829	0.0178786	0.0058931	0.014155	0.0136187	0.0383099	0.0255748	0.0128695	0.0311259	0.00591023	0.0768942	0.00993529	0.0323808	0.00291476	0.0214127	0.00773505	0.021622	0.00888365	0.0131481	0.0102751	0.0150544	0.626841	0.0177199	0.00965982	0.0165867	0.012165	0.0177494	0.0104619	0.016542	0.0122045	0.0162688	0.050634	0.0174913	0.0166668	0.0132764	0.0193508	0.0061629	0.0104989	0.00981388	0.00786835	0.0359918	0.00901369	0.0207448	0.0016163	0.0149624	0.0119773	0.0150438	0.0156758	0.0104656	0.0291405	0.0106152	0.010911	0.0154788	0.0153192	0.0100942	0.00696594	0.00869391	0.0102564	0.00735385	0.0464342	0.0276401	0.00691563	0.0192405	0.00878867	0.0147184	0.023098	0.00913382	0.0131562	0.0100182	0.024848	0.00721686	0.0291072	0.00918088	0.00578385	0.042899	0.0616623	0.00954085	0.0121445	0.0253244	0.0142815	0.009689	0.00934861	0.0128987	0.0149596	0.0320384	0.0117021	0.00736636	0.00234291	0.015174	0.0174651	0.662787	0.000299603	0.0491107	0.270138	0.269053	0.037476	0.330011	0.0442117	0.353718	0.163279	0.132934	0.350069	8.268263
1750	-543751.8	-543714.5	-37.21371	0.0795577	0.0310573	0.0398908	0.0784856	0.045973	0.0487385	0.0367459	0.0618404	0.0761335	0.0521067	0.0863572	0.0664654	0.0503176	0.061276	0.0495131	0.103058	0.0192775	0.021924	0.0690139	0.0497687	0.0902227	0.0920402	0.103735	0.00935397	0.0212333	0.014357	0.0360379	0.0104396	0.00557059	0.00187531	0.010209	0.018047	0.048418	0.00119599	0.0563599	0.0447504	0.0490421	0.0562016	0.118185	0.0535135	0.0398543	0.0464544	0.0328176	0.0494948	0.0423466	0.060845	0.0382483	0.0496882	0.0357116	0.0559586	0.0522893	0.0224664	0.0644797	0.0231476	0.0506145	0.0569856	0.0548089	0.0713746	0.0574824	0.0465329	0.0555757	0.0524944	0.044504	0.00127106	0.0912427	0.0358138	0.0356155	0.0301852	0.0579297	0.0855483	0.10206	0.0304884	0.0446049	0.0893013	0.0668479	0.0566502	0.0536013	0.0650396	0.0561956	0.139179	0.100216	0.0476882	0.0775849	0.0647684	0.05428	0.111909	0.0819072	0.0825843	0.0310132	0.0463668	0.0369869	0.00313174	0.0344939	0.0362439	0.0396736	0.00129334	0.0714701	0.0716475	0.0771736	0.0924257	0.12479	0.0116303	0.0154322	0.0110479	0.0061462	0.0117089	0.0186291	0.0128867	0.0221666	0.00553985	0.0128926	0.0137775	0.0354821	0.0255748	0.00981264	0.0311259	0.00484437	0.076297	0.01099	0.0299365	0.00209261	0.0196004	0.00701839	0.0227404	0.0090364	0.0150759	0.011309	0.0143223	0.626841	0.0165572	0.0111947	0.0178691	0.012165	0.01748	0.0129329	0.0165777	0.0148245	0.0128756	0.0504789	0.0158058	0.0160488	0.0134377	0.0251217	0.00674432	0.00803895	0.00732787	0.00813989	0.0364841	0.00846783	0.0200101	0.00137354	0.0156329	0.0103073	0.0159246	0.0138875	0.0074353	0.0358546	0.00883563	0.01215	0.0154788	0.0145366	0.0100942	0.00839447	0.00826498	0.0122016	0.00876396	0.0461089	0.0226859	0.00568297	0.0155649	0.0100952	0.0152932	0.0214057	0.00912939	0.0120974	0.0111989	0.0234048	0.0120971	0.0291072	0.00803646	0.00441664	0.0395984	0.0620264	0.0121196	0.0101139	0.0239418	0.0128873	0.00804603	0.00694201	0.0140145	0.0141603	0.0322023	0.0110502	0.00787433	0.00381489	0.0166749	0.0123773	0.662787	0.000281984	0.0491107	0.270138	0.269053	0.037476	0.330011	0.0442117	0.353718	0.163279	0.132934	0.350069	8.240601
1760	-543751.6	-543714.7	-36.96187	0.0795208	0.0329596	0.0370337	0.0812725	0.045973	0.0476233	0.0339258	0.0635201	0.0736041	0.053409	0.0873657	0.0664654	0.0481892	0.061291	0.0468299	0.101353	0.0220107	0.0195955	0.0690139	0.0497687	0.0831993	0.0968104	0.102202	0.0104399	0.0198774	0.0140208	0.0381336	0.0105193	0.00716042	0.00181535	0.00806867	0.0189285	0.0547366	0.00102399	0.0654591	0.0476498	0.0469653	0.0562016	0.118185	0.0599929	0.0367685	0.0464544	0.0315132	0.0494948	0.0450498	0.0609203	0.0382483	0.0444229	0.0387981	0.0557991	0.0522893	0.0224664	0.0654885	0.023893	0.0494664	0.0547468	0.0544313	0.071917	0.0611187	0.0506118	0.0503229	0.0524944	0.044504	0.00110267	0.0912427	0.0358138	0.0364243	0.031082	0.0594203	0.0884703	0.101911	0.029137	0.0495487	0.0893013	0.0673324	0.0511516	0.0536013	0.0650396	0.051179	0.139179	0.10824	0.0462095	0.0775849	0.0602503	0.05428	0.112134	0.0799257	0.0803222	0.0314022	0.0461155	0.0371062	0.00317198	0.0352324	0.0350824	0.0362513	0.0021187	0.0697488	0.0716475	0.0725435	0.0901019	0.12479	0.011312	0.0142493	0.010356	0.00650116	0.0117089	0.0215198	0.0145286	0.0195671	0.00575467	0.00953538	0.0118753	0.0354821	0.0250854	0.010095	0.0330117	0.00579791	0.0725569	0.0106686	0.0270328	0.00217381	0.0195296	0.00758902	0.0227404	0.00993785	0.0128516	0.0114238	0.0164607	0.628655	0.0171371	0.0113297	0.0178398	0.00919021	0.0192388	0.0117172	0.0165777	0.0143103	0.0122228	0.0445991	0.0153491	0.0142274	0.0147391	0.0211079	0.00750477	0.00854796	0.00656439	0.0068835	0.0349407	0.00907523	0.0244739	0.0011892	0.0139502	0.0128097	0.0154276	0.01325	0.0110035	0.0308967	0.00959939	0.0099071	0.0173558	0.0161154	0.0101291	0.00676878	0.00751235	0.0118598	0.0107308	0.0446395	0.0225196	0.00549131	0.0193555	0.00804338	0.0141467	0.0273151	0.00968576	0.0106961	0.00870511	0.0228907	0.0120971	0.0293193	0.0075599	0.00661695	0.0389546	0.067451	0.00963563	0.01104	0.0239418	0.0130992	0.0108586	0.0103066	0.0137018	0.0153475	0.0334599	0.0116362	0.00650955	0.00284914	0.0184187	0.0163324	0.640129	4.96559e-05	0.0491107	0.270138	0.269053	0.037476	0.330011	0.0442117	0.356125	0.16439	0.133839	0.345646	8.215417
1770	-543757.3	-543720.2	-37.13611	0.0798913	0.0333543	0.0363326	0.0782889	0.0442692	0.0476233	0.0352525	0.0625716	0.0736041	0.047493	0.0873657	0.0664654	0.0481892	0.061291	0.0468299	0.101908	0.0220107	0.0234392	0.0690139	0.0510899	0.0813418	0.0882746	0.102202	0.00886619	0.0198931	0.0157413	0.0381336	0.00863222	0.00716042	0.00143614	0.00773505	0.0171764	0.0493403	0.00105876	0.0629508	0.0476498	0.0467734	0.0545611	0.115624	0.0517198	0.0365328	0.0470849	0.0359191	0.0494948	0.0422751	0.0629376	0.0375998	0.0475987	0.0331096	0.0557991	0.0549454	0.0229229	0.0654885	0.0194031	0.0494664	0.0547468	0.0547303	0.0685493	0.0523477	0.0513923	0.0525374	0.0524944	0.0478444	0.00130023	0.0940737	0.0404989	0.0364243	0.0317427	0.0594203	0.0884703	0.101301	0.029137	0.0517355	0.0893013	0.0673324	0.0502497	0.0536013	0.0694356	0.0534162	0.139179	0.10824	0.0467589	0.0791051	0.0602362	0.05428	0.114443	0.0799257	0.0794021	0.0294164	0.0461155	0.0378662	0.00387862	0.0368345	0.0400435	0.0362513	0.00151353	0.0749189	0.0733046	0.0699303	0.0954181	0.12479	0.0123031	0.0122663	0.0120395	0.00506288	0.0102383	0.0195506	0.0146362	0.0228184	0.00441416	0.011168	0.0112373	0.0345852	0.024363	0.0116628	0.0325349	0.0046285	0.0759565	0.0119875	0.031704	0.00305988	0.0227201	0.00643155	0.0232136	0.00916627	0.014068	0.010197	0.0162294	0.628655	0.0177819	0.0121193	0.0178398	0.0108606	0.0184196	0.00737539	0.0165777	0.012871	0.0145107	0.0438818	0.0153932	0.0142274	0.0123815	0.0211079	0.00520504	0.00963014	0.00740261	0.00916089	0.0341785	0.00631001	0.0198674	0.00163886	0.0139842	0.0122022	0.0172092	0.0131425	0.00828898	0.0308967	0.0113768	0.0106709	0.0181243	0.0181126	0.00977653	0.00849029	0.00775232	0.0139874	0.00896478	0.0471985	0.0257595	0.00545605	0.0193555	0.00782623	0.0144797	0.0223256	0.0106141	0.0124725	0.00741531	0.0228907	0.00914534	0.0276386	0.00779257	0.00445522	0.045363	0.067451	0.0130616	0.0115279	0.0218981	0.0153566	0.0103579	0.0090906	0.0139175	0.0174489	0.0332278	0.0121559	0.00788835	0.00230144	0.0166973	0.0162563	0.658302	2.78359e-05	0.0491107	0.270138	0.269053	0.037476	0.330011	0.0442117	0.356125	0.16439	0.133839	0.345646	8.232841
