Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	bl[78]	bl[79]	bl[80]	bl[81]	bl[82]	bl[83]	bl[84]	bl[85]	bl[86]	bl[87]	bl[88]	bl[89]	bl[90]	bl[91]	bl[92]	bl[93]	bl[94]	bl[95]	bl[96]	bl[97]	bl[98]	bl[99]	bl[100]	bl[101]	bl[102]	bl[103]	bl[104]	bl[105]	bl[106]	bl[107]	bl[108]	bl[109]	bl[110]	bl[111]	bl[112]	bl[113]	bl[114]	bl[115]	bl[116]	bl[117]	bl[118]	bl[119]	bl[120]	bl[121]	bl[122]	bl[123]	bl[124]	bl[125]	bl[126]	bl[127]	bl[128]	bl[129]	bl[130]	bl[131]	bl[132]	bl[133]	bl[134]	bl[135]	bl[136]	bl[137]	bl[138]	bl[139]	bl[140]	bl[141]	bl[142]	bl[143]	bl[144]	bl[145]	bl[146]	bl[147]	bl[148]	bl[149]	bl[150]	bl[151]	bl[152]	bl[153]	bl[154]	bl[155]	bl[156]	bl[157]	bl[158]	bl[159]	bl[160]	bl[161]	bl[162]	bl[163]	bl[164]	bl[165]	bl[166]	bl[167]	bl[168]	bl[169]	bl[170]	bl[171]	bl[172]	bl[173]	bl[174]	bl[175]	bl[176]	bl[177]	bl[178]	bl[179]	bl[180]	bl[181]	bl[182]	bl[183]	bl[184]	bl[185]	bl[186]	bl[187]	bl[188]	bl[189]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
6450	-498782.7	-498759.4	-23.33482	0.0785431	0.0323384	0.0346526	0.0801705	0.0406217	0.0465918	0.0341558	0.0621791	0.0855283	0.0515345	0.0928759	0.0687853	0.0466505	0.059991	0.0455063	0.105927	0.0215802	0.0197288	0.0707218	0.0499452	0.0836284	0.0897692	0.106396	0.0090586	0.017291	0.0142284	0.0355443	0.00858079	0.00693441	0.0019804	0.0077922	0.0179815	0.050266	0.00109303	0.0626486	0.0492874	0.049955	0.0573911	0.114667	0.0556558	0.0373266	0.0430944	0.0341446	0.0540192	0.0463876	0.0656671	0.0387538	0.0485803	0.0374091	0.0515052	0.0554596	0.0244729	0.0659529	0.0227056	0.0503902	0.0572138	0.0522291	0.0721632	0.0592578	0.0455138	0.0584219	0.04858	0.0468075	0.000861768	0.0920464	0.0381019	0.0363276	0.0293323	0.0593807	0.0852161	0.107663	0.0308375	0.0489119	0.0839441	0.0680912	0.0517236	0.0516935	0.064301	0.0525454	0.147524	0.109955	0.0515071	0.0693101	0.0613152	0.0543575	0.110888	0.0818361	0.0802275	0.0309243	0.0444316	0.0375642	0.0032018	0.0353708	0.0374146	0.0353867	0.00182504	0.00919698	0.00148509	0.0171158	0.00975066	0.031898	0.013626	0.00958601	0.0135641	0.00602897	0.00860705	0.0156861	0.0147856	0.0103275	0.0147212	0.00955337	0.0133646	0.00882713	0.045738	0.0328247	0.0360532	0.7247	0.0106442	0.0137984	0.010816	0.00765383	0.00924418	0.0114051	0.00300411	0.0118154	0.0140678	0.00699199	0.0149712	0.0117765	0.0157893	0.0122339	0.012204	0.00686288	0.00734516	0.0185518	0.00477275	0.0190673	0.0153634	0.0103879	0.0722486	0.0210809	0.0115326	0.0145926	0.0327597	0.00568969	0.0115683	0.0106944	0.026875	0.0252564	0.0133103	0.0211327	0.0157176	0.0147106	0.0169039	0.00542265	0.008849	0.0572005	0.0121177	0.0248686	0.00952477	0.0086861	0.0149336	0.0116115	0.0230214	0.010607	0.0112729	0.0216294	0.0105226	0.00469937	0.00938005	0.00699508	0.00529217	0.0152416	0.00254108	0.013319	0.0478535	0.0239368	0.0286671	0.0201623	0.0239187	0.0219565	0.00589854	0.0155749	0.0326305	0.0082332	0.020509	0.0194443	0.016415	0.0147425	0.0479699	0.266524	0.274819	0.0325819	0.339444	0.038662	0.345273	0.167345	0.143006	0.344376	7.176209
6460	-498795.4	-498772.2	-23.17447	0.0797328	0.0323384	0.0388398	0.0801705	0.045082	0.0465918	0.0357194	0.0668844	0.0855283	0.0538917	0.0894503	0.0671201	0.0466505	0.059991	0.0427019	0.097688	0.0215802	0.0225791	0.0707218	0.0568317	0.0851953	0.0926978	0.101288	0.00878292	0.021602	0.0146552	0.0355443	0.00858079	0.00610986	0.00210758	0.00696078	0.0181106	0.050593	0.000672315	0.0546361	0.0421489	0.0501925	0.0573911	0.117242	0.0547805	0.038508	0.0430944	0.0348181	0.0496568	0.0452773	0.0634985	0.0372615	0.0474423	0.0378446	0.052113	0.0554596	0.0217494	0.0659529	0.0200388	0.050722	0.0572138	0.0522291	0.0721632	0.0592578	0.0455138	0.0606524	0.0478901	0.0468075	0.000548075	0.0920464	0.0379916	0.0345413	0.0298112	0.0593807	0.0864521	0.107663	0.0294672	0.0480687	0.0839441	0.0680912	0.0535864	0.0535766	0.064301	0.0527927	0.14133	0.109955	0.0494801	0.0680281	0.0658254	0.0543575	0.111965	0.0818361	0.0805897	0.0318976	0.0443679	0.0373784	0.00261633	0.0353708	0.0381029	0.0365359	0.00226835	0.00938047	0.00109077	0.0195345	0.0061549	0.0358987	0.0152309	0.00965203	0.0153004	0.00715234	0.00945136	0.0170573	0.0144824	0.0103275	0.0120758	0.00720784	0.0142937	0.00557712	0.0461829	0.0375742	0.030155	0.7247	0.0106442	0.0109434	0.012239	0.00633927	0.00814675	0.0115201	0.00310736	0.0121185	0.0186558	0.00781183	0.0144705	0.0116682	0.0143704	0.0118317	0.01093	0.00662977	0.00867288	0.0143026	0.00503419	0.0154759	0.012065	0.0109814	0.0722486	0.0194173	0.0114254	0.0107496	0.0359353	0.00575415	0.0131586	0.0109955	0.0227417	0.0254195	0.0151441	0.0220501	0.0147376	0.0176805	0.0165451	0.00491659	0.00894938	0.0547938	0.0114685	0.0223803	0.0118075	0.0086861	0.0207773	0.0116115	0.0244896	0.0095115	0.0110201	0.0209202	0.0112513	0.00505803	0.0108183	0.00734019	0.00513259	0.0144058	0.00177785	0.0141696	0.0470588	0.024371	0.0281202	0.0204795	0.0165449	0.0222522	0.00696723	0.0167259	0.0328423	0.00953692	0.0216674	0.0229395	0.016415	0.0138074	0.0479699	0.266524	0.274819	0.0325819	0.339444	0.038662	0.346353	0.167069	0.14277	0.343809	7.160174
6470	-498796.1	-498772.7	-23.36151	0.0797328	0.032964	0.0355931	0.0797471	0.0456515	0.0477729	0.0383204	0.0650492	0.0847097	0.0538917	0.0949518	0.0671201	0.0492543	0.059991	0.0506181	0.097688	0.0224385	0.0201507	0.0682997	0.0527241	0.0851953	0.0862608	0.107254	0.0100073	0.0199502	0.0146552	0.0404745	0.00858079	0.00577463	0.00192798	0.00828038	0.0169367	0.0476039	0.000741421	0.0604369	0.0480336	0.0481874	0.0573911	0.117242	0.0565983	0.0393283	0.0430944	0.0348181	0.0496568	0.0443773	0.0634985	0.0385508	0.0474423	0.0403836	0.0524002	0.0553456	0.0193638	0.0659529	0.0200388	0.0484764	0.0571988	0.0539286	0.074612	0.0553564	0.0454437	0.0606524	0.0478901	0.0470428	0.00104958	0.0920464	0.0391077	0.0347998	0.0295903	0.0610983	0.0889041	0.10747	0.0275012	0.0501751	0.0871111	0.0680912	0.0535864	0.0531975	0.0620386	0.0527927	0.143281	0.101014	0.0494801	0.0680281	0.0683312	0.0549266	0.111965	0.0806449	0.0809433	0.0326034	0.0442715	0.0373784	0.00361552	0.0361639	0.0381029	0.0397698	0.00274916	0.00954495	0.00160869	0.0199071	0.00675408	0.0305819	0.0161791	0.00999056	0.0122848	0.00641445	0.0097836	0.0170043	0.0123653	0.00891144	0.0142575	0.00643616	0.013845	0.00751645	0.0419027	0.0329775	0.0357493	0.722488	0.012335	0.0108082	0.0122398	0.0073861	0.0077552	0.0109027	0.00273981	0.0121185	0.0168215	0.00715436	0.012555	0.0121923	0.0164122	0.0100958	0.0114287	0.006836	0.00642771	0.0201933	0.00722753	0.0169811	0.0159564	0.00876024	0.0740062	0.024317	0.0120887	0.0122381	0.0359353	0.0061235	0.0131586	0.0116607	0.0225054	0.0248719	0.0134053	0.0235145	0.0135179	0.0176805	0.0165405	0.00584717	0.00778238	0.0547938	0.0120032	0.0236255	0.0101162	0.00924409	0.0149708	0.011854	0.02297	0.0106103	0.0128006	0.0184888	0.01172	0.00481738	0.00784972	0.00805043	0.0045749	0.0155891	0.00188027	0.0142199	0.0467193	0.0223189	0.0308076	0.0192614	0.0191698	0.0201046	0.00590778	0.0183791	0.0334795	0.00796776	0.0193553	0.0216151	0.0152213	0.0164844	0.0479699	0.266524	0.274819	0.0325819	0.339444	0.038662	0.346353	0.167069	0.14277	0.343809	7.178878
6480	-498792.4	-498769	-23.34218	0.0797328	0.0347116	0.0350745	0.0785822	0.0433824	0.0492435	0.0373255	0.0657159	0.0833539	0.0487	0.0950438	0.0671201	0.0488393	0.0583871	0.0506181	0.104945	0.023576	0.0205009	0.0678818	0.0500548	0.0789125	0.0901837	0.107254	0.0100073	0.0198432	0.013993	0.0371631	0.00888682	0.00792775	0.00249726	0.00733677	0.0191691	0.0476039	0.000933037	0.0558308	0.0456146	0.0459919	0.0573911	0.117242	0.0565983	0.0375631	0.0411452	0.0317558	0.0496568	0.0417171	0.0610561	0.0368202	0.0468027	0.0403836	0.0557229	0.0537839	0.023429	0.0664157	0.0203225	0.0484764	0.0571988	0.0507097	0.0729835	0.0553564	0.0477392	0.0603835	0.0461965	0.0438672	0.000744664	0.0908337	0.0378496	0.0363974	0.0332986	0.0610983	0.0889041	0.102392	0.0315971	0.0486826	0.0918199	0.0680912	0.0520879	0.0529579	0.0620386	0.0527927	0.144402	0.107231	0.0499062	0.0704959	0.0663251	0.0592271	0.108032	0.0806449	0.0815682	0.0301564	0.0464105	0.0401779	0.0023841	0.0353924	0.037437	0.0360791	0.00186123	0.0110703	0.00205747	0.0192695	0.00729402	0.0351455	0.0169816	0.00956133	0.0142625	0.00813767	0.0103942	0.0140168	0.0123653	0.00764821	0.0136276	0.00695899	0.0159956	0.00605433	0.0419027	0.0354969	0.03568	0.722488	0.0123088	0.0126653	0.0110692	0.0083858	0.0077552	0.0108716	0.00364896	0.0120001	0.0156726	0.00969115	0.0141208	0.0119755	0.0175117	0.0115261	0.0113318	0.00973405	0.0108465	0.0161639	0.00454274	0.0171695	0.0129294	0.010783	0.0740062	0.0207659	0.0114097	0.0119786	0.0358762	0.00495475	0.0131586	0.00935232	0.0237851	0.0248719	0.0175406	0.0271433	0.0158089	0.0133767	0.0169439	0.00697152	0.00913764	0.0589475	0.0122089	0.019991	0.00968398	0.00882954	0.0189882	0.0118684	0.0211223	0.0090259	0.0126466	0.0180667	0.0113005	0.00716557	0.00791138	0.00780262	0.00419283	0.0145918	0.00302168	0.0134293	0.0471119	0.0219209	0.0293877	0.0194992	0.0250188	0.0177353	0.00605681	0.0183791	0.0334795	0.00880103	0.0196307	0.0185012	0.0162713	0.0161899	0.0482095	0.263614	0.276192	0.0319905	0.34114	0.0388552	0.346353	0.167069	0.14277	0.343809	7.176945
6490	-498789	-498765.5	-23.48371	0.0824342	0.030539	0.0401064	0.0756619	0.0426109	0.0501624	0.0373255	0.0657159	0.0846244	0.0499767	0.0935814	0.0671201	0.0464347	0.0573648	0.0506181	0.104945	0.0207566	0.0203386	0.0678818	0.0548924	0.0862788	0.0915274	0.101327	0.0101845	0.0189554	0.013993	0.040125	0.0089996	0.00710045	0.00205085	0.00844599	0.0192478	0.0478168	0.000752939	0.0620015	0.0456458	0.0445024	0.057999	0.113484	0.0565983	0.0375631	0.0411452	0.0317558	0.0542212	0.040837	0.0610561	0.0368202	0.0468027	0.0356104	0.0558183	0.0537839	0.023429	0.0664157	0.0224083	0.0488779	0.059043	0.0507097	0.0729835	0.054047	0.0477392	0.0567319	0.0499936	0.0463166	0.00127018	0.0899958	0.0378496	0.0334583	0.0342564	0.0610983	0.0889041	0.103138	0.030921	0.0486826	0.0895508	0.068187	0.0520879	0.0533892	0.0620386	0.0538643	0.144402	0.108383	0.0463946	0.0709898	0.065769	0.0592271	0.116722	0.0803275	0.0779987	0.0301564	0.0464105	0.0389869	0.00360878	0.0383957	0.037437	0.0360791	0.00383368	0.0110703	0.00196917	0.0166154	0.00729402	0.033704	0.0171544	0.0100962	0.012926	0.00797911	0.00986929	0.0140168	0.0137601	0.0083553	0.0136276	0.00728468	0.0159042	0.00730852	0.0419027	0.0362564	0.0354902	0.738546	0.0112698	0.0130604	0.00911974	0.00607457	0.00922001	0.0115841	0.00237464	0.0120593	0.0117766	0.00913771	0.0137218	0.0110587	0.0175117	0.0090199	0.0118576	0.00685064	0.00836899	0.0151681	0.00714407	0.0171695	0.01611	0.0120252	0.0740062	0.0230674	0.0118035	0.0116958	0.0305593	0.00555271	0.0131586	0.0104097	0.0223479	0.0249941	0.0175406	0.0229699	0.0116634	0.0168027	0.0165672	0.00786655	0.0097681	0.0608468	0.0109397	0.0222988	0.0106312	0.00851887	0.0165911	0.0121335	0.0208512	0.00859336	0.0126466	0.0171961	0.0112244	0.00436608	0.00978691	0.00806557	0.00502734	0.0129635	0.0019145	0.0154803	0.0454398	0.0244268	0.0276825	0.0209782	0.0250188	0.0209672	0.0057063	0.0148032	0.0334795	0.010523	0.0200609	0.0203741	0.0165523	0.0133703	0.0479004	0.264019	0.275461	0.0320397	0.341664	0.038915	0.346353	0.167069	0.14277	0.343809	7.191098
6500	-498789.2	-498765.7	-23.51805	0.0760559	0.030627	0.0391079	0.0756619	0.0418004	0.0503723	0.0368207	0.0689295	0.0846244	0.0501144	0.0899571	0.0671201	0.0503361	0.0563446	0.0499335	0.104945	0.0207566	0.0230877	0.0675611	0.0511899	0.0795269	0.0915274	0.101327	0.00895878	0.0189554	0.0146765	0.0372796	0.0097034	0.00712312	0.00164336	0.00844599	0.017948	0.0478168	0.00115514	0.0617472	0.0456458	0.0463557	0.054983	0.116128	0.0565983	0.0369442	0.0411452	0.0343583	0.0520368	0.0428109	0.0602329	0.0368202	0.0464722	0.0344851	0.0551155	0.0537839	0.0263029	0.0657997	0.0203967	0.0488779	0.0593489	0.0507097	0.0745441	0.057572	0.0496356	0.0567319	0.0499936	0.0441908	0.00128248	0.0932699	0.0378496	0.0334583	0.0327614	0.0625635	0.0901704	0.103138	0.0319808	0.0443032	0.0895508	0.0697203	0.0520879	0.0533892	0.0629868	0.0508543	0.144402	0.108383	0.0463946	0.0724851	0.065769	0.0547282	0.116722	0.0803275	0.0792764	0.0303241	0.0464105	0.0382405	0.00295202	0.0383957	0.0348026	0.0389903	0.00129794	0.011408	0.00150839	0.018375	0.00590024	0.0331687	0.0145452	0.0097454	0.0116728	0.00694448	0.00986929	0.0163653	0.0151502	0.00915369	0.0127214	0.00728468	0.013749	0.00834654	0.0485524	0.0339454	0.0354902	0.738546	0.0109284	0.0122179	0.0114602	0.00704837	0.00902004	0.0109975	0.00168221	0.0110609	0.0132681	0.00819863	0.0147581	0.011382	0.0175117	0.0107603	0.0128602	0.00642351	0.00959496	0.0127492	0.00607498	0.0151121	0.0132446	0.00949611	0.0740062	0.0217891	0.0106782	0.0127422	0.0342604	0.00662349	0.0139551	0.00933217	0.0248416	0.0306232	0.0149538	0.0265679	0.0170469	0.0168027	0.0180803	0.00500662	0.0100435	0.0619142	0.0103124	0.0222988	0.0125381	0.00887603	0.0195702	0.0123605	0.0215578	0.0110246	0.0109899	0.0190904	0.0104246	0.00641366	0.00828927	0.0069348	0.0045084	0.0139584	0.00303167	0.0133295	0.0463964	0.0258217	0.0306443	0.0199483	0.0239872	0.0220977	0.00719461	0.0172644	0.0334795	0.00945814	0.0179018	0.0180965	0.0165428	0.0121595	0.0479004	0.264019	0.275461	0.0320397	0.341664	0.038915	0.346353	0.167069	0.14277	0.343809	7.194532
6510	-498787	-498763.5	-23.56213	0.0820652	0.0317678	0.0386524	0.0737596	0.0474574	0.0464757	0.0368207	0.065667	0.0902926	0.0523795	0.0899571	0.0663347	0.0496552	0.0571819	0.0455186	0.101753	0.0210819	0.0208449	0.0735511	0.0511899	0.0840649	0.0915274	0.101327	0.0101605	0.018435	0.0123133	0.0372958	0.00959632	0.00683667	0.00191066	0.00833912	0.0187485	0.0478829	0.000843071	0.0669033	0.0456458	0.0463557	0.0552839	0.116128	0.0592006	0.0369442	0.0420552	0.0328056	0.0520368	0.0428109	0.0602329	0.0394637	0.0502986	0.0363234	0.0558814	0.0537839	0.0217353	0.0657997	0.021802	0.0492393	0.0542509	0.0517776	0.0676387	0.057572	0.0514925	0.060375	0.0489602	0.0443948	0.000741124	0.0932699	0.0369574	0.0342157	0.0312348	0.0625635	0.0820896	0.100896	0.0336664	0.0500894	0.0881737	0.0734651	0.0540738	0.0529302	0.0615867	0.053576	0.143367	0.108383	0.0497085	0.0723079	0.065769	0.0590206	0.11636	0.0828235	0.0824141	0.0286117	0.0479873	0.0382405	0.00295202	0.0345496	0.0348026	0.0345444	0.00158556	0.0102425	0.00150487	0.0193075	0.00881685	0.0327373	0.0145452	0.0118962	0.0119809	0.0069938	0.00964676	0.0166524	0.0109097	0.00924416	0.0125745	0.00687469	0.013749	0.00724106	0.0427674	0.0339454	0.0357509	0.73727	0.0110787	0.0120841	0.012476	0.00751127	0.0100908	0.0111473	0.0027496	0.0100462	0.0154743	0.00805172	0.0128856	0.0102026	0.0154298	0.0112011	0.0111022	0.00784242	0.00968557	0.0116969	0.00499035	0.0147308	0.0133959	0.00919163	0.0740062	0.0234635	0.0106782	0.0109135	0.034494	0.00644818	0.0120755	0.0111951	0.024259	0.0278619	0.0177283	0.0263672	0.0134773	0.0177486	0.0187855	0.00445126	0.00977522	0.0619142	0.00914818	0.0215731	0.0114083	0.00692107	0.0225652	0.0124398	0.020894	0.0120271	0.0101684	0.0190904	0.0102451	0.00611929	0.00982662	0.0082059	0.00569852	0.0137133	0.0031326	0.013286	0.0492714	0.0213434	0.0294051	0.020757	0.0239857	0.0214565	0.00641661	0.0172644	0.0271719	0.00900318	0.0206629	0.0198978	0.0162214	0.014424	0.0479004	0.264019	0.275461	0.0320397	0.341664	0.038915	0.346353	0.167069	0.14277	0.343809	7.198939
6520	-498798.5	-498774.9	-23.54218	0.0786427	0.0323045	0.0358755	0.0746602	0.0446923	0.0537271	0.0332931	0.0621221	0.0865076	0.0517621	0.0899571	0.0668014	0.0470125	0.0571819	0.0513199	0.0964051	0.0210819	0.0230617	0.0730242	0.0494054	0.0802731	0.0915274	0.10901	0.0102621	0.0221049	0.0135433	0.0340581	0.00971079	0.00657011	0.00145984	0.00816103	0.0187485	0.0478829	0.00128187	0.062827	0.0468067	0.0501711	0.0552839	0.116128	0.0602109	0.0369442	0.0434654	0.0328056	0.0491042	0.0425971	0.0598889	0.0394637	0.0481475	0.0363234	0.0558814	0.0542337	0.0217353	0.062343	0.0220236	0.0474104	0.056155	0.0517776	0.0706471	0.057572	0.0492386	0.0564246	0.0494363	0.0443948	0.00120509	0.0904917	0.03722	0.0373589	0.0304929	0.0625635	0.0905972	0.105784	0.0292316	0.0495787	0.0881737	0.0698259	0.0568551	0.0522027	0.0636844	0.052649	0.13862	0.111942	0.0517734	0.0692005	0.065769	0.0590206	0.11636	0.0834973	0.0824141	0.0305035	0.0451629	0.0399159	0.00294041	0.0347373	0.0366336	0.035267	0.00219229	0.0101894	0.0017617	0.0171436	0.00903716	0.0327373	0.0150863	0.01177	0.0166289	0.00727191	0.00945531	0.0162494	0.0134786	0.0103391	0.0125745	0.00609889	0.0155529	0.0099692	0.0454454	0.0339454	0.0375271	0.73727	0.0102116	0.0119894	0.0110187	0.00751938	0.00692552	0.0107186	0.00235983	0.00953333	0.0124355	0.00978271	0.0135891	0.0120523	0.0156082	0.0127299	0.0111022	0.00765819	0.00882965	0.0122794	0.00584256	0.0171331	0.0119281	0.00831426	0.0746369	0.0234635	0.0128031	0.0101804	0.0364562	0.00484765	0.0120755	0.0102236	0.0232629	0.0246665	0.0162265	0.0242782	0.0139582	0.0164801	0.0189616	0.00441634	0.00890728	0.0619142	0.0108887	0.0224307	0.0122526	0.00797603	0.0225652	0.0124398	0.0224856	0.0125084	0.00961199	0.0159871	0.0089059	0.00726756	0.0105475	0.00765364	0.00498129	0.0150339	0.00243719	0.0126911	0.0454166	0.0246636	0.0275272	0.0192684	0.0239857	0.0201323	0.00612033	0.0182642	0.0282908	0.00986062	0.019974	0.0194905	0.0172737	0.014424	0.0479004	0.264019	0.275461	0.0320397	0.341664	0.038915	0.346353	0.167069	0.14277	0.343809	7.196945
6530	-498793.7	-498770.5	-23.15042	0.0786427	0.0323045	0.0358755	0.0746602	0.0412607	0.0537271	0.0337664	0.0621221	0.0894773	0.0500564	0.0899571	0.0668014	0.0470125	0.0612001	0.0503795	0.0985275	0.0210819	0.0208481	0.0664631	0.0529159	0.0802731	0.0897535	0.106715	0.00835599	0.0177814	0.0141837	0.0396546	0.0092365	0.00643497	0.00247942	0.00816103	0.0182262	0.0506353	0.000695002	0.0593381	0.0468067	0.0470189	0.0523498	0.123147	0.0567594	0.0390784	0.0439652	0.0338269	0.0544236	0.0425971	0.0650278	0.0388095	0.0470908	0.035713	0.0568946	0.056283	0.023059	0.062343	0.0198802	0.0474407	0.0535028	0.0533888	0.0674325	0.057572	0.0463198	0.0616741	0.0457612	0.042464	0.00121784	0.0910505	0.037752	0.0326209	0.0313176	0.0625635	0.0897963	0.105784	0.0282109	0.0490961	0.0897946	0.068419	0.0567728	0.0522027	0.0617729	0.052649	0.13862	0.111942	0.0491944	0.0692005	0.0643323	0.0533987	0.116018	0.0798318	0.08051	0.0305035	0.0451629	0.0374904	0.00229913	0.0347373	0.0366336	0.035267	0.00246513	0.0109874	0.00105405	0.0206083	0.00783166	0.0327944	0.0160389	0.0102886	0.0140102	0.0060937	0.0100059	0.0149179	0.0127037	0.0100553	0.0130785	0.0065779	0.0179474	0.00611886	0.0454454	0.0339454	0.0377191	0.73727	0.0114321	0.0109979	0.0103145	0.00795501	0.00918128	0.0111664	0.00375808	0.0120409	0.0174947	0.00779606	0.0140254	0.0123652	0.0155852	0.010744	0.00932471	0.00817773	0.00795832	0.0126096	0.00460904	0.018044	0.0134297	0.00920122	0.0746369	0.021944	0.0108263	0.0100653	0.031053	0.00673667	0.0135595	0.0130287	0.0228841	0.0287931	0.014225	0.0236543	0.0139106	0.0164801	0.0168577	0.00399233	0.0089479	0.057717	0.0106352	0.0244647	0.0129894	0.00797603	0.022441	0.0106043	0.0226085	0.011351	0.0122945	0.0227725	0.0100819	0.00458155	0.00700379	0.00591837	0.00359549	0.0120518	0.00181199	0.0128457	0.0479189	0.0220041	0.0280876	0.021665	0.0181008	0.0212542	0.00655841	0.0160885	0.02928	0.00826491	0.019974	0.019986	0.0172737	0.0140093	0.0477887	0.263403	0.274818	0.034298	0.340867	0.0388242	0.346353	0.167069	0.14277	0.343809	7.157769
6540	-498795.8	-498772.6	-23.1845	0.0812526	0.0323045	0.0371524	0.0746602	0.0423741	0.0537271	0.0365022	0.0621221	0.0868298	0.0500564	0.0918117	0.0668014	0.0470125	0.0612001	0.0503795	0.0985275	0.0222601	0.0230917	0.0720093	0.0549339	0.0844691	0.0897535	0.106192	0.00925416	0.02202	0.0132323	0.0357326	0.00926857	0.00643497	0.00125637	0.00816103	0.0194921	0.052387	0.000469122	0.0593381	0.0451795	0.0485489	0.0523498	0.117131	0.0567594	0.0359869	0.0439652	0.0368464	0.0540602	0.0475847	0.0642009	0.0376272	0.0525005	0.0333528	0.0533474	0.0561976	0.0247063	0.064669	0.0198802	0.0481899	0.0566147	0.0526895	0.0713989	0.0548025	0.0454656	0.056236	0.0457612	0.042464	0.0016097	0.0910505	0.035335	0.0378718	0.0321389	0.0600918	0.0854685	0.102336	0.0308409	0.0471011	0.0889476	0.068419	0.0523906	0.0546768	0.0653128	0.0567765	0.140089	0.106523	0.0505391	0.0707557	0.0643323	0.0543761	0.116018	0.085608	0.0845345	0.0288065	0.0448281	0.0360996	0.00264757	0.0350589	0.0369128	0.0368732	0.00199198	0.0113733	0.00159396	0.0188947	0.00753566	0.0298385	0.0163903	0.0122818	0.0147187	0.00741763	0.00915582	0.0157389	0.0118506	0.00950564	0.0132044	0.00616385	0.0141793	0.00721537	0.0474928	0.0339389	0.0349925	0.708511	0.0109352	0.00829434	0.0109026	0.00699953	0.00761675	0.0103876	0.00298446	0.0113745	0.019471	0.00623475	0.0140254	0.0104964	0.0170539	0.010744	0.0125658	0.00693761	0.00862864	0.0207549	0.00505904	0.0182874	0.0141385	0.0114772	0.0746369	0.0203581	0.0125326	0.012331	0.0298367	0.00524831	0.0130327	0.0116721	0.0238572	0.0245503	0.0161175	0.0248492	0.0166598	0.0167044	0.0156725	0.00470899	0.0100794	0.0594778	0.0116156	0.0224307	0.0105546	0.00838216	0.0163294	0.0119611	0.0219693	0.010827	0.0109666	0.0200161	0.0116655	0.0063653	0.00809149	0.00874772	0.00520345	0.0134872	0.00195571	0.0133832	0.0502212	0.020763	0.0277249	0.0163884	0.0181218	0.0207629	0.00615769	0.0178953	0.0305352	0.00980479	0.0208356	0.0204319	0.0150556	0.0154899	0.0477887	0.263403	0.274818	0.034298	0.340867	0.0388242	0.346353	0.167069	0.14277	0.343809	7.161177
