Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	bl[78]	bl[79]	bl[80]	bl[81]	bl[82]	bl[83]	bl[84]	bl[85]	bl[86]	bl[87]	bl[88]	bl[89]	bl[90]	bl[91]	bl[92]	bl[93]	bl[94]	bl[95]	bl[96]	bl[97]	bl[98]	bl[99]	bl[100]	bl[101]	bl[102]	bl[103]	bl[104]	bl[105]	bl[106]	bl[107]	bl[108]	bl[109]	bl[110]	bl[111]	bl[112]	bl[113]	bl[114]	bl[115]	bl[116]	bl[117]	bl[118]	bl[119]	bl[120]	bl[121]	bl[122]	bl[123]	bl[124]	bl[125]	bl[126]	bl[127]	bl[128]	bl[129]	bl[130]	bl[131]	bl[132]	bl[133]	bl[134]	bl[135]	bl[136]	bl[137]	bl[138]	bl[139]	bl[140]	bl[141]	bl[142]	bl[143]	bl[144]	bl[145]	bl[146]	bl[147]	bl[148]	bl[149]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
100	-422617.8	-422608	-9.874283	0.0320365	0.0375479	0.0753367	0.0354105	0.0562095	0.0752029	0.0560675	0.0912964	0.0779666	0.0489242	0.0511368	0.107659	0.0343303	0.0705434	0.0530387	0.0849492	0.0941252	0.011178	0.0209027	0.0160823	0.0408708	0.00899905	0.00697233	0.00692556	0.0515091	0.00130013	0.0482068	0.0492482	0.0583141	0.0488025	0.0391036	0.0644074	0.0381913	0.0461331	0.0373761	0.0590755	0.0528377	0.0654817	0.043953	0.0501622	0.0754455	0.0727471	0.0787026	0.0457964	0.0567877	0.0499819	0.0402943	0.000797092	0.0393338	0.036078	0.0310645	0.10073	0.0257674	0.0513832	0.0676839	0.0532726	0.0505454	0.0647539	0.0562893	0.136672	0.049859	0.0723212	0.0507234	0.127416	0.0888395	0.038832	0.0465914	0.00334268	0.0475384	0.0423446	0.000997933	0.0661825	0.080107	0.0933869	0.0860796	0.127202	0.0231277	0.00383878	0.0340597	0.0143299	0.00511866	0.00951406	0.00696695	0.0304855	0.008784	0.0231092	0.0980554	0.00706617	0.0240524	0.00519042	0.011757	0.0149188	0.016106	0.0143231	0.0155859	0.00913162	0.0154276	0.0237629	0.017677	0.0310275	0.0732475	0.0110221	0.0403914	0.0143663	0.00733584	0.0281979	0.0152795	0.0128186	0.0410646	0.00856592	0.00809965	0.00817696	0.0150787	0.00912173	0.00985591	0.0207623	0.00316302	0.00947176	0.00865672	0.00520794	0.0223955	0.0187104	0.030136	0.0317673	0.0036172	0.721805	0.00831053	0.0172729	0.0147221	0.0120054	0.0185423	0.0126949	0.0510504	0.00799792	0.011863	0.01156	0.0129144	0.0123242	0.0459679	0.0680332	0.0156121	0.0455729	0.0296153	0.010419	0.00868973	0.65115	0.0216839	0.00527585	0.000227635	0.0500862	0.269184	0.2469	0.053967	0.335431	0.0444323	0.366896	0.150969	0.113299	0.368836	6.838943
110	-421530.8	-421521.4	-9.351475	0.0331782	0.0406325	0.0753367	0.0377993	0.0634672	0.0752029	0.0539699	0.0870665	0.0707198	0.0426309	0.0507672	0.104014	0.030894	0.0687506	0.0512523	0.0836377	0.0941252	0.0113861	0.0198974	0.0151688	0.0372726	0.00897126	0.00734513	0.00778305	0.0515091	0.00113074	0.0458405	0.0492482	0.0583141	0.0492854	0.0345622	0.0663177	0.0381913	0.0447368	0.0384102	0.0598693	0.0507135	0.0696728	0.043953	0.0513964	0.0828253	0.0706809	0.0787026	0.0521664	0.0567877	0.0499819	0.0447666	0.00105677	0.0377275	0.036078	0.0318436	0.10073	0.0302237	0.0513832	0.0676839	0.0530107	0.0505454	0.0647539	0.0562893	0.136672	0.049859	0.0718445	0.0502324	0.125437	0.0875292	0.0383088	0.0465914	0.00246826	0.0475384	0.0398689	0.00188223	0.0658504	0.080107	0.0811768	0.0968607	0.127202	0.0228757	0.00309886	0.0321671	0.0164916	0.00470531	0.00892799	0.00834691	0.0304855	0.00825789	0.023587	0.0665287	0.0034964	0.0240524	0.00790713	0.0118552	0.0130474	0.0112327	0.0121875	0.0159338	0.00867681	0.0146963	0.0236278	0.0164447	0.0293515	0.0558821	0.0104075	0.0373113	0.00891532	0.00425842	0.0329874	0.0152385	0.0137849	0.0146648	0.00718093	0.0103641	0.0103767	0.0167658	0.00952284	0.0122033	0.0223774	0.0113866	0.00928924	0.0105618	0.00965397	0.0231943	0.0187104	0.0289668	0.0327535	0.00295216	0.721805	0.0072107	0.0142963	0.0140911	0.0135084	0.0199386	0.0129265	0.0343548	0.00982095	0.00903314	0.0145879	0.00915081	0.0131788	0.0450641	0.0680332	0.0156563	0.0270999	0.0386774	0.0125076	0.0118861	0.706183	0.0238607	0.00478563	0.00022545	0.0500862	0.269184	0.2469	0.053967	0.335431	0.0444323	0.366896	0.150969	0.113299	0.368836	6.786662
120	-421247.5	-421238.6	-8.904499	0.0332144	0.040559	0.0753367	0.0361459	0.0609477	0.0752029	0.0539699	0.0870665	0.0652039	0.0497425	0.0470362	0.104014	0.0351147	0.0708843	0.0528201	0.0836377	0.0941252	0.00972833	0.0179636	0.0156361	0.0372726	0.00969157	0.00653709	0.00770297	0.0515091	0.000758242	0.0458405	0.0503345	0.0583141	0.0506207	0.0360713	0.0663177	0.0382031	0.0476184	0.0371284	0.0565634	0.0508128	0.0703981	0.0441877	0.0512497	0.0828253	0.0710602	0.0787026	0.0490872	0.0567877	0.0499819	0.0445964	0.00186205	0.0391133	0.036078	0.0318436	0.10073	0.0304291	0.050327	0.0676839	0.0581774	0.0505454	0.0647539	0.0562893	0.136672	0.048411	0.0718445	0.0503937	0.132038	0.0842961	0.0406436	0.0465914	0.00261022	0.0366933	0.0398227	0.00212572	0.0803735	0.0687016	0.0896078	0.0978945	0.129843	0.0231828	0.00354547	0.032346	0.0143589	0.0046013	0.00833308	0.00891087	0.0318171	0.00825789	0.0216973	0.0665287	0.00498179	0.0240524	0.00529543	0.0139112	0.0151197	0.0147408	0.0110629	0.0168584	0.00864623	0.0135487	0.0236278	0.0172268	0.0293515	0.0295438	0.0114605	0.0373113	0.0102177	0.00686736	0.0285156	0.0146716	0.0121689	0.0121469	0.00727241	0.00799457	0.00924608	0.0172466	0.00753589	0.0125076	0.020996	0.0112423	0.00839783	0.0102783	0.0117589	0.0204542	0.0191102	0.0242123	0.0348832	0.00167324	0.698147	0.00875773	0.0173983	0.0140332	0.0135084	0.0205195	0.0112191	0.0425991	0.00934601	0.00805482	0.0129578	0.00957664	0.0129279	0.0477778	0.0680332	0.0159069	0.0167337	0.0386774	0.0104745	0.0101352	0.716422	0.0194755	0.00433482	0.000312628	0.0497881	0.267582	0.251381	0.0536458	0.333435	0.0441679	0.366896	0.150969	0.113299	0.368836	6.741964
130	-421165.9	-421157.3	-8.511128	0.0303446	0.03689	0.0768247	0.0362735	0.0653247	0.0753677	0.05239	0.0939074	0.0657513	0.0471918	0.0496688	0.106133	0.0309132	0.0708843	0.0544928	0.0903654	0.0941252	0.00956293	0.0209848	0.0156361	0.037279	0.00969157	0.00730304	0.00881901	0.0515091	0.00122315	0.0453582	0.0549778	0.0598509	0.0502369	0.0346076	0.0663177	0.0376913	0.049819	0.0354563	0.0533256	0.0554118	0.0703981	0.0456096	0.0512497	0.0838382	0.0710602	0.0826815	0.0488158	0.0567877	0.0499819	0.0436016	0.000944118	0.0395993	0.0352293	0.0318436	0.103273	0.0281766	0.0494209	0.0676839	0.057985	0.0505454	0.0636464	0.0595325	0.141406	0.049319	0.0776672	0.0503937	0.127544	0.0850759	0.0406436	0.0455667	0.00307958	0.0373317	0.0398227	0.00219889	0.0747638	0.0744546	0.0896078	0.0927934	0.124826	0.0217637	0.00346668	0.0319197	0.0176091	0.00445769	0.00971694	0.00746535	0.0318171	0.00710435	0.0232023	0.063435	0.00721531	0.0203608	0.00839807	0.0138492	0.010509	0.014507	0.0135426	0.0140382	0.00718816	0.012517	0.0236278	0.0187041	0.0322301	0.00846853	0.0104785	0.0373113	0.0113393	0.00609439	0.0271596	0.0169035	0.0146747	0.00972387	0.00703011	0.0104076	0.00984023	0.0167577	0.00953884	0.0133922	0.0214749	0.00897936	0.00768651	0.0092077	0.0102577	0.0187202	0.0194275	0.0280563	0.0343801	0.00181018	0.698299	0.00664748	0.0149548	0.015057	0.0139251	0.018866	0.0112191	0.0425991	0.00791582	0.0062458	0.0120241	0.0107182	0.0137809	0.046262	0.0680332	0.0157178	0.0189993	0.0386774	0.0104745	0.00965725	0.678294	0.0229	0.00279422	0.000489674	0.0497881	0.267582	0.251381	0.0536458	0.333435	0.0441679	0.366896	0.150969	0.113299	0.368836	6.702627
140	-421166.3	-421157.5	-8.754233	0.0303446	0.0421505	0.0712318	0.0374782	0.0655246	0.0790665	0.05239	0.0913274	0.0691365	0.0496418	0.0496688	0.10389	0.0307321	0.0744883	0.0537688	0.0824961	0.0941252	0.0115397	0.0196787	0.014018	0.0401244	0.00969157	0.00720783	0.00994277	0.0515091	0.00118647	0.0486203	0.0549778	0.0527367	0.0509498	0.0396435	0.0663177	0.0394452	0.049819	0.042663	0.0522381	0.0505434	0.0703981	0.0455213	0.0512497	0.0838382	0.0710602	0.0761645	0.0488158	0.0595876	0.047995	0.0447566	0.000908632	0.0373869	0.0329884	0.0358631	0.105261	0.0281766	0.0494209	0.064936	0.057985	0.0511677	0.0636464	0.0570681	0.142181	0.0475959	0.074158	0.0497226	0.127544	0.0850759	0.0400277	0.0465679	0.00252318	0.0390397	0.0343059	0.00208308	0.0644055	0.0795664	0.0906945	0.0937688	0.122801	0.0183753	0.00431875	0.0353628	0.0176669	0.00702311	0.0122868	0.00578226	0.0296533	0.00640596	0.0232023	0.063435	0.0115113	0.0254409	0.00749235	0.011634	0.0121024	0.0164936	0.0138028	0.0141084	0.00867655	0.013809	0.0259517	0.0183902	0.0287361	0.00761313	0.0114853	0.039189	0.0101233	0.00841858	0.0331841	0.0138317	0.0134607	0.00284254	0.00776998	0.0114753	0.00859383	0.0174927	0.00727631	0.0111117	0.0264244	0.00911362	0.0121245	0.00911195	0.00994711	0.0241031	0.0229956	0.0280563	0.0343801	0.00236297	0.698299	0.00686373	0.0176767	0.0136325	0.0117688	0.0219107	0.0118055	0.0463617	0.00874354	0.00878109	0.0124726	0.0107908	0.0132031	0.046262	0.0680332	0.0170262	0.0190679	0.0386774	0.011306	0.00936721	0.678294	0.0229	0.00233901	0.000634613	0.0504048	0.270897	0.254494	0.0419241	0.337565	0.044715	0.366896	0.150969	0.113299	0.368836	6.726938
150	-421144.7	-421136.1	-8.58839	0.0335504	0.038279	0.0712318	0.0383946	0.0655529	0.0790665	0.0501461	0.0913274	0.0691365	0.0448477	0.0496688	0.10389	0.0317218	0.0744883	0.0539885	0.0870676	0.0921217	0.0122031	0.0186388	0.0129736	0.0397043	0.00944124	0.00735	0.00878508	0.0515091	0.00105322	0.0487044	0.0517936	0.0561786	0.0514978	0.0354822	0.0633825	0.0394452	0.049819	0.042663	0.0522381	0.0563345	0.0662683	0.0407654	0.0512497	0.0842642	0.0691809	0.0861663	0.0489686	0.0595876	0.0516212	0.0484833	0.00124132	0.0380747	0.0329884	0.0298736	0.105261	0.0288627	0.0499154	0.064936	0.0569702	0.0511677	0.0624117	0.0567754	0.142873	0.0475959	0.074158	0.0474634	0.130791	0.0850759	0.0411659	0.0465679	0.00259993	0.0380185	0.0374176	0.00182218	0.0644055	0.0772727	0.0880241	0.0985394	0.122801	0.0208881	0.0040539	0.0341831	0.0155448	0.00741667	0.00842157	0.00685005	0.0296533	0.00682665	0.0264353	0.0630279	0.0123511	0.0227919	0.00785673	0.0117532	0.015248	0.0137855	0.0116609	0.0175762	0.0108906	0.0127961	0.0259517	0.015728	0.0283069	0.0107514	0.0114853	0.037846	0.00919433	0.00733866	0.0320488	0.0174507	0.0150936	0.00372833	0.00844443	0.00817913	0.00959938	0.014643	0.00890132	0.0125763	0.0227188	0.0104203	0.00976108	0.0072215	0.0123351	0.0196722	0.022454	0.0304092	0.0343801	0.00261533	0.698299	0.00836652	0.0173445	0.0146118	0.0120105	0.0197101	0.0118055	0.0458371	0.00836642	0.00641319	0.0138801	0.0119794	0.00919526	0.0505846	0.0680332	0.016371	0.017119	0.0346807	0.012094	0.0089806	0.671289	0.0229	0.00510226	0.000809533	0.0504048	0.270897	0.254494	0.0419241	0.337565	0.044715	0.366896	0.150969	0.113299	0.368836	6.710353
160	-421090.7	-421082	-8.718263	0.0331518	0.0370995	0.0712318	0.0339363	0.0655529	0.0779592	0.0501461	0.0887462	0.0675866	0.0498631	0.0496688	0.10389	0.0346721	0.0670973	0.0539885	0.0863708	0.0921217	0.0084511	0.0207658	0.0165922	0.0381433	0.00972681	0.0072291	0.00772771	0.0515091	0.000880281	0.046121	0.0496508	0.0575781	0.0514978	0.0343431	0.0693361	0.0394452	0.0481076	0.0342532	0.0557624	0.0515943	0.0662683	0.0422865	0.0524524	0.0800976	0.0691809	0.0761637	0.0471479	0.0607658	0.0495688	0.0486275	0.00127347	0.0381887	0.0370398	0.0309116	0.105261	0.0320336	0.0499154	0.0649206	0.0569702	0.0511677	0.0624117	0.0586698	0.149348	0.0494578	0.0753193	0.0474634	0.131889	0.0795856	0.0396402	0.0465679	0.00319752	0.0380185	0.0377656	0.00148236	0.0645843	0.0772727	0.0904737	0.0985394	0.127157	0.0215023	0.00348306	0.0341831	0.0145883	0.0058781	0.00973168	0.00970515	0.033645	0.00767634	0.0241295	0.0662528	0.0119852	0.0238292	0.00723612	0.0124927	0.0147564	0.0149694	0.0107808	0.0181302	0.0090527	0.0141144	0.0242231	0.0191637	0.0283069	0.00886874	0.0117209	0.037846	0.00993588	0.00955129	0.0320488	0.0147541	0.0134601	0.0147969	0.00601656	0.00923175	0.010267	0.017389	0.00932505	0.0136295	0.0227188	0.0107695	0.0100578	0.00882942	0.0115946	0.02152	0.0225128	0.0278738	0.0322348	0.00180035	0.685742	0.00870895	0.0169562	0.0146118	0.0120105	0.019937	0.0118055	0.0458371	0.00933198	0.0102904	0.0115237	0.0118953	0.0123498	0.0454672	0.0680332	0.0132259	0.0183961	0.0209054	0.00859374	0.00768229	0.71252	0.0239979	0.00373984	0.00032631	0.0494302	0.270142	0.253785	0.0454269	0.336625	0.0445905	0.366896	0.150969	0.113299	0.368836	6.723341
170	-421085.9	-421077.3	-8.639487	0.0342105	0.0390718	0.0692853	0.0386374	0.0609704	0.0779592	0.0501461	0.0887462	0.0673778	0.045083	0.0486034	0.10389	0.0321698	0.0712087	0.0539885	0.0863708	0.0921217	0.010402	0.0209814	0.0154503	0.0389174	0.00996467	0.00627886	0.00789727	0.0491768	0.00126688	0.0495735	0.0503489	0.0575781	0.0501286	0.037804	0.0669093	0.0372808	0.0481076	0.0338481	0.0542278	0.0515943	0.0696152	0.043171	0.0524524	0.0800976	0.0691809	0.079994	0.0470839	0.0605799	0.0495688	0.0486275	0.00129518	0.038019	0.0373684	0.0314669	0.105261	0.0300004	0.0513637	0.071762	0.0569702	0.0511677	0.0624117	0.0577808	0.142549	0.0494578	0.0754193	0.0474634	0.131889	0.0835489	0.0414173	0.0465679	0.00320064	0.0386876	0.0351788	0.00141885	0.0662751	0.074106	0.0904737	0.095617	0.120321	0.0199633	0.00463452	0.0343448	0.0144388	0.00506507	0.0096677	0.00737194	0.0317311	0.00555	0.0212165	0.0653515	0.0119852	0.0235069	0.00595247	0.0126868	0.0115066	0.0164654	0.0127744	0.0199884	0.0090527	0.012399	0.0222938	0.0190598	0.0295019	0.00811542	0.00940248	0.037846	0.0111616	0.00682217	0.0299635	0.0142281	0.0134601	0.0201478	0.0070005	0.00838634	0.00987386	0.0145165	0.00926222	0.0147303	0.0228195	0.0116492	0.00826019	0.00885157	0.0115946	0.0207197	0.0193898	0.0284914	0.0336151	0.0027977	0.691903	0.00838622	0.0169562	0.0146118	0.0125137	0.0201491	0.0118055	0.0483548	0.0086078	0.0088614	0.0137539	0.0108478	0.0131222	0.0510972	0.0732804	0.0157154	0.0164339	0.0145003	0.00988094	0.0101009	0.71252	0.0223625	0.00294342	0.000734239	0.0494306	0.270144	0.253787	0.0454272	0.336627	0.044583	0.366896	0.150969	0.113299	0.368836	6.715463
180	-421039	-421031.1	-7.888983	0.0325578	0.0339581	0.0692853	0.032974	0.0609704	0.0779592	0.0523561	0.0887462	0.0655644	0.0490528	0.0486034	0.10389	0.0321605	0.0712087	0.0529773	0.0830868	0.0966396	0.00917313	0.0171052	0.0142458	0.03921	0.00958892	0.00662026	0.00758696	0.0491768	0.000527905	0.0478885	0.0503489	0.0575781	0.0501286	0.0369585	0.0654663	0.0383544	0.0491779	0.0388416	0.0572194	0.0515943	0.0650446	0.043171	0.0491874	0.0800976	0.0728359	0.079994	0.0519525	0.0605799	0.0495688	0.0452635	0.00154363	0.0391521	0.0331529	0.0314669	0.103756	0.0310061	0.0518125	0.0694169	0.0565289	0.0546156	0.0646604	0.0576888	0.141344	0.0475458	0.0754193	0.0532679	0.123891	0.084246	0.0409672	0.0465921	0.00346453	0.0390008	0.0351788	0.00186185	0.0629915	0.0860515	0.0904737	0.093413	0.120321	0.0199633	0.00343381	0.0344606	0.0169339	0.00589932	0.0116607	0.00856885	0.0323413	0.00661366	0.0250429	0.0674611	0.0129851	0.0200011	0.0068359	0.0121314	0.0131729	0.0120014	0.0113397	0.0176197	0.00912801	0.0146914	0.0240902	0.0197722	0.0295571	0.00946538	0.00960676	0.037846	0.0111083	0.00593263	0.030875	0.015214	0.0129107	0.0247815	0.0078085	0.00649907	0.00854088	0.0163025	0.00844122	0.0120931	0.0228195	0.00979959	0.0092507	0.0100852	0.00972583	0.0195371	0.0202272	0.0291298	0.0333726	0.00293236	0.677498	0.00806038	0.0191182	0.0146118	0.0114716	0.0186259	0.013359	0.0483548	0.0086078	0.00647516	0.0142092	0.00823889	0.0112597	0.0456663	0.0722533	0.0173135	0.0178932	0.0146563	0.0118766	0.00825933	0.655741	0.0223625	0.00611372	0.0010674	0.0488944	0.267214	0.251035	0.0449345	0.343823	0.0440995	0.363642	0.14963	0.121162	0.365566	6.640413
190	-421051.3	-421043.2	-8.056453	0.0324078	0.0431875	0.0775431	0.0370871	0.0582728	0.0779592	0.0555111	0.0887248	0.0660445	0.0509773	0.0486034	0.104295	0.0321605	0.0738093	0.052788	0.0830868	0.0966396	0.00988478	0.0195293	0.0142458	0.0392398	0.0102241	0.00662026	0.00758696	0.0491768	0.000559168	0.0459807	0.0494461	0.0556393	0.0501286	0.0369585	0.0680843	0.0399875	0.0477544	0.0416728	0.0572194	0.0529143	0.0671308	0.0405342	0.0485417	0.0830443	0.074627	0.079994	0.0518904	0.0592939	0.0495688	0.0447925	0.00119742	0.0393632	0.037039	0.030735	0.107245	0.028069	0.0503218	0.0730494	0.0516575	0.0546156	0.0646604	0.0576888	0.146326	0.0507295	0.0745	0.0532679	0.129583	0.084246	0.0404005	0.0443522	0.00322066	0.0382277	0.0351788	0.00286487	0.0631571	0.0778086	0.0895192	0.093413	0.120321	0.0212033	0.00302962	0.0343071	0.0155593	0.00529747	0.0100813	0.00883774	0.0324659	0.00779026	0.0214233	0.0750027	0.0181963	0.0192874	0.0066536	0.0116075	0.0123473	0.0165369	0.0118021	0.0158072	0.0100182	0.0150296	0.0240902	0.0197389	0.0289309	0.00764067	0.0122794	0.0373052	0.00903139	0.00637417	0.030875	0.0119566	0.0133017	0.0266888	0.00831712	0.00623414	0.0105059	0.0135444	0.0104192	0.0131957	0.0237836	0.0100297	0.0110363	0.008307	0.0119032	0.0213031	0.0202272	0.0247678	0.0327018	0.00255973	0.640416	0.00716125	0.0169608	0.0149408	0.0122395	0.0228787	0.0120037	0.0473141	0.00928885	0.00696122	0.0131568	0.0106135	0.0112597	0.0453934	0.0722533	0.0165788	0.0178317	0.0137754	0.0106495	0.00892593	0.666237	0.020472	0.00595415	0.000433609	0.0487817	0.266598	0.250456	0.0471367	0.34303	0.0439978	0.363642	0.14963	0.121162	0.365566	6.65716
200	-421043.2	-421035.6	-7.679494	0.0318209	0.0376724	0.0810985	0.0370871	0.0621864	0.0779592	0.0555111	0.0887248	0.0715637	0.049704	0.0486034	0.103661	0.0345991	0.0712715	0.0588718	0.0859595	0.0966396	0.00978954	0.0185138	0.0134383	0.0392398	0.0101441	0.00666558	0.00704774	0.0467805	0.0011429	0.0436373	0.0494461	0.0556393	0.0465265	0.0361598	0.0680843	0.0399875	0.0477544	0.0348639	0.052809	0.0500592	0.0701911	0.0455021	0.0485417	0.0785826	0.074627	0.0796785	0.0518904	0.0592939	0.0554182	0.0447925	0.000991666	0.0379964	0.037039	0.030735	0.100896	0.0295554	0.049503	0.0668601	0.0516575	0.052675	0.0646604	0.0560339	0.146144	0.0517513	0.0785435	0.0532679	0.122777	0.0775172	0.0392497	0.045114	0.00336858	0.0380719	0.0385525	0.00138949	0.0630732	0.0861518	0.0895192	0.0916333	0.121582	0.023008	0.00420617	0.0334492	0.015717	0.00600108	0.0116322	0.00970829	0.0347838	0.0073757	0.020895	0.0674341	0.0165228	0.0196641	0.00612429	0.0111347	0.0120693	0.0162448	0.0119296	0.0167987	0.00922449	0.0134971	0.0245646	0.0169322	0.0314774	0.00854861	0.0122615	0.0369429	0.00866502	0.0071489	0.030875	0.0161915	0.0133017	0.0266888	0.00704639	0.00915172	0.00923179	0.0159298	0.00813276	0.0113883	0.0217954	0.00883648	0.00844805	0.0101468	0.00944584	0.0190044	0.0202272	0.0276559	0.0290215	0.00237982	0.640416	0.00562263	0.015899	0.0149408	0.0116069	0.0228787	0.0105767	0.0473141	0.0105867	0.00562563	0.0105931	0.00989528	0.0112597	0.0453934	0.0751866	0.0151226	0.0166176	0.0117435	0.0110435	0.00788607	0.666237	0.0219761	0.00630265	0.000387479	0.048344	0.264206	0.257181	0.0467137	0.339952	0.043603	0.360933	0.148515	0.127709	0.362843	6.619464
210	-421043.7	-421036	-7.738778	0.0318209	0.0378795	0.0777867	0.0353947	0.0606255	0.0844532	0.0513409	0.0929293	0.0704267	0.0482343	0.0491468	0.103661	0.0316802	0.0706073	0.0492264	0.0854258	0.099629	0.0100496	0.018075	0.0144175	0.0392084	0.0107729	0.00788956	0.00733253	0.0528668	0.000666866	0.0436373	0.0494461	0.0568502	0.0465265	0.0361598	0.0680843	0.0380255	0.0471586	0.0365673	0.052166	0.0523965	0.0733075	0.0455021	0.047607	0.0792899	0.0746363	0.0796785	0.0462784	0.0548044	0.0481543	0.0447925	0.0012577	0.0367498	0.034843	0.0287098	0.104344	0.0295554	0.0482796	0.0710105	0.054131	0.052675	0.0675368	0.0563086	0.146144	0.0517513	0.070334	0.0567358	0.128995	0.0847906	0.0406891	0.0458177	0.00223396	0.0380719	0.0385525	0.00256283	0.0580207	0.0820706	0.0888913	0.0916333	0.124735	0.0186927	0.00334953	0.0334492	0.0127082	0.00483938	0.00893421	0.00939951	0.0347838	0.00659102	0.0231136	0.0647357	0.0153446	0.021056	0.00632791	0.0124887	0.0120693	0.0160697	0.0122477	0.0154044	0.00909127	0.0130728	0.0251929	0.0173174	0.0303087	0.00847731	0.0127286	0.0373826	0.00762643	0.00809258	0.0316763	0.0135766	0.0130501	0.0262075	0.00586909	0.00880631	0.0114642	0.0170761	0.00999749	0.00982158	0.0218592	0.0123449	0.00957408	0.00923922	0.00880577	0.0183293	0.0202272	0.029623	0.0375747	0.00237021	0.640416	0.00772808	0.0175326	0.0152297	0.0133404	0.0228787	0.0116591	0.0473141	0.00801532	0.00691296	0.0120709	0.0107715	0.0108975	0.0476396	0.0751866	0.0142504	0.0166176	0.0164339	0.0105516	0.00954165	0.663395	0.0221192	0.00622101	0.000233473	0.0497085	0.263893	0.256471	0.0468257	0.33955	0.0435514	0.360933	0.148515	0.127709	0.362843	6.625392
220	-421014.7	-421006.9	-7.851506	0.0317175	0.0378795	0.0716586	0.0341972	0.0658768	0.0803041	0.0531239	0.0894245	0.0716939	0.0490451	0.045588	0.105006	0.0312235	0.0684021	0.0498937	0.0854258	0.099629	0.00859182	0.018857	0.0151818	0.0388893	0.010798	0.00634956	0.00706285	0.0528668	0.00127777	0.0468606	0.0494461	0.0568502	0.0478034	0.0361598	0.0680843	0.0390771	0.0467678	0.0362411	0.0553435	0.0505977	0.0678053	0.046398	0.047607	0.0824877	0.0698994	0.0788952	0.0496203	0.0620692	0.0504935	0.0444125	0.0012779	0.0362175	0.0364546	0.0318104	0.0990253	0.0295554	0.046226	0.0680392	0.0539637	0.0498201	0.0666594	0.0601854	0.146144	0.0517513	0.0713873	0.055698	0.12369	0.0847906	0.0380609	0.0493105	0.0029488	0.0380719	0.0385525	0.00158006	0.062768	0.0820706	0.0888913	0.0907774	0.127397	0.0195971	0.00376843	0.0326114	0.015455	0.00564443	0.00885987	0.00942959	0.0317926	0.00761851	0.021796	0.0647357	0.0119202	0.0218333	0.00718584	0.0124838	0.0131814	0.0161297	0.0122477	0.0196898	0.00815999	0.0134946	0.0229911	0.0173174	0.0303087	0.00915497	0.0108542	0.0391013	0.0121402	0.00834784	0.031111	0.0136076	0.0114418	0.0262075	0.00630363	0.00960197	0.010715	0.0184004	0.00831651	0.0117681	0.0218322	0.00793874	0.0143686	0.00958975	0.0115753	0.0205222	0.0225526	0.0297786	0.0353529	0.00236923	0.652612	0.00682783	0.0153514	0.0141206	0.0133404	0.0201715	0.0118507	0.0476989	0.00974687	0.00893329	0.0136334	0.0118332	0.0122066	0.044883	0.0704092	0.019323	0.0165887	0.0127923	0.00998824	0.00721499	0.663395	0.0210032	0.00545621	7.15815e-05	0.0503273	0.253716	0.260043	0.0474778	0.344279	0.0441579	0.360933	0.148515	0.127709	0.362843	6.636665
