Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	bl[78]	bl[79]	bl[80]	bl[81]	bl[82]	bl[83]	bl[84]	bl[85]	bl[86]	bl[87]	bl[88]	bl[89]	bl[90]	bl[91]	bl[92]	bl[93]	bl[94]	bl[95]	bl[96]	bl[97]	bl[98]	bl[99]	bl[100]	bl[101]	bl[102]	bl[103]	bl[104]	bl[105]	bl[106]	bl[107]	bl[108]	bl[109]	bl[110]	bl[111]	bl[112]	bl[113]	bl[114]	bl[115]	bl[116]	bl[117]	bl[118]	bl[119]	bl[120]	bl[121]	bl[122]	bl[123]	bl[124]	bl[125]	bl[126]	bl[127]	bl[128]	bl[129]	bl[130]	bl[131]	bl[132]	bl[133]	bl[134]	bl[135]	bl[136]	bl[137]	bl[138]	bl[139]	bl[140]	bl[141]	bl[142]	bl[143]	bl[144]	bl[145]	bl[146]	bl[147]	bl[148]	bl[149]	bl[150]	bl[151]	bl[152]	bl[153]	bl[154]	bl[155]	bl[156]	bl[157]	bl[158]	bl[159]	bl[160]	bl[161]	bl[162]	bl[163]	bl[164]	bl[165]	bl[166]	bl[167]	bl[168]	bl[169]	bl[170]	bl[171]	bl[172]	bl[173]	bl[174]	bl[175]	bl[176]	bl[177]	bl[178]	bl[179]	bl[180]	bl[181]	bl[182]	bl[183]	bl[184]	bl[185]	bl[186]	bl[187]	bl[188]	bl[189]	bl[190]	bl[191]	bl[192]	bl[193]	bl[194]	bl[195]	bl[196]	bl[197]	bl[198]	bl[199]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	TL
7970	-553384.4	-553338.8	-45.52479	0.0744148	0.0351777	0.0381087	0.0783918	0.0409467	0.0514953	0.0401469	0.0634663	0.0744525	0.0530012	0.0916811	0.0636705	0.0451641	0.057827	0.0488506	0.10282	0.0213719	0.0227896	0.069995	0.0582108	0.0829123	0.0923629	0.106749	0.00953683	0.0219036	0.0143443	0.0398682	0.00932469	0.00701042	0.00178522	0.00876246	0.0183876	0.0523393	0.00109908	0.0623251	0.0462316	0.052798	0.0625669	0.103368	0.0575675	0.0367797	0.044236	0.0368284	0.0510962	0.0417738	0.0639613	0.0348517	0.0418831	0.0343672	0.0568557	0.0524541	0.0229577	0.0645367	0.022971	0.0528657	0.0589724	0.0501251	0.0711454	0.0579374	0.0510192	0.0617918	0.0472143	0.0489945	0.00115913	0.0882787	0.0384899	0.0347698	0.0334838	0.0663305	0.0869157	0.112003	0.0302926	0.0474541	0.0880267	0.0692693	0.0568927	0.0517385	0.0659049	0.0566204	0.133549	0.122928	0.0512223	0.0737784	0.0656454	0.0573353	0.118772	0.0785403	0.0806932	0.0338341	0.0449314	0.037008	0.00279866	0.0360816	0.0388262	0.0373519	0.00181604	0.0752387	0.0661238	0.089231	0.0901163	0.125066	0.0104376	0.0118441	0.0680124	0.0375712	0.0166139	0.0105956	0.00755336	0.0153758	0.00869123	0.0415305	0.0121136	0.00880104	0.0400324	0.0188856	0.0161291	0.016383	0.0185081	0.00579132	0.0124882	0.0124882	0.0124174	0.0151964	0.00364384	0.0119393	0.000924656	0.0217884	0.0191682	0.61795	0.0228548	0.0154579	0.0125054	0.0453169	0.0151716	0.00325304	0.0177491	0.0371102	0.0104728	0.015387	0.0226877	0.0131372	0.0179696	0.0130366	0.00987792	0.0137255	0.00755419	0.0186842	0.0263552	0.0193843	0.0169748	0.0145453	0.0330038	0.0131033	0.0148278	0.00743402	0.0149267	0.0118506	0.0112924	0.00274141	0.0107864	0.0137001	0.0105037	0.0122841	0.0255077	0.0371617	0.0168658	0.0232204	0.0179161	0.0109791	0.00946482	0.0188678	0.0293271	0.0072145	0.011961	0.0128806	0.00695783	0.0119799	0.0093162	0.00683101	0.00997126	0.0125032	0.0476127	0.0091712	0.0234556	0.0288112	0.0145885	0.0211899	0.0729916	0.00459707	0.0193523	0.0311188	0.00718763	0.0272136	0.0253585	0.00841783	0.00494246	0.633532	9.11108e-05	0.0246336	2.103091	0.392559	0.117127	0.0840308	0.406284	8.399093
7980	-553411.1	-553365.9	-45.15472	0.073605	0.032471	0.0375007	0.08642	0.0452091	0.0471245	0.0396185	0.0634663	0.0744162	0.0543658	0.097591	0.0624184	0.0451102	0.0608827	0.0480592	0.10282	0.0245348	0.0220992	0.0762637	0.0530745	0.0825876	0.0923629	0.106749	0.0103956	0.0216482	0.0136215	0.0407462	0.00964769	0.00626259	0.00194172	0.00816169	0.0225286	0.0543713	0.000586394	0.0661955	0.0462316	0.0513157	0.0605347	0.107817	0.0556012	0.0362604	0.0446681	0.0327299	0.0490342	0.0471521	0.0636288	0.0381433	0.0418831	0.0343672	0.0570682	0.0524541	0.0250947	0.0616085	0.0214288	0.052765	0.0628509	0.0501251	0.0752702	0.0593716	0.0490824	0.0630128	0.0487476	0.0453753	0.00134825	0.0881711	0.0348387	0.0344914	0.0313253	0.0618909	0.0900325	0.107458	0.0302926	0.0456481	0.0849907	0.0686578	0.0568927	0.0526866	0.0659049	0.0527579	0.133549	0.122928	0.0512223	0.0737784	0.063233	0.0557183	0.118772	0.0785403	0.0806932	0.0309388	0.0419222	0.037008	0.0033896	0.0352629	0.0387263	0.0352623	0.0019883	0.0752387	0.0686051	0.089429	0.0932015	0.125066	0.0102203	0.00971424	0.0602289	0.0398329	0.0137229	0.0104896	0.00781438	0.0138504	0.0123122	0.0415305	0.0122753	0.00889086	0.0366761	0.0184464	0.0136546	0.0138763	0.0173886	0.00541733	0.0107276	0.010863	0.0144699	0.0158971	0.00383458	0.0139585	0.00200285	0.0195041	0.0191682	0.613329	0.0204981	0.0154579	0.010574	0.0449055	0.0162287	0.00277681	0.0143048	0.0373951	0.0100573	0.0131144	0.0289484	0.0135835	0.0189148	0.0107231	0.00940675	0.0131582	0.00846313	0.0176543	0.0250476	0.019816	0.0189752	0.0183378	0.0325081	0.0131033	0.0118259	0.00723713	0.0153813	0.0133247	0.00934706	0.00324797	0.00812706	0.0117445	0.0105037	0.011073	0.0289523	0.0332556	0.0141015	0.0224723	0.0162272	0.010114	0.007089	0.0165325	0.0241824	0.00828141	0.0119206	0.0140883	0.00648666	0.0121076	0.0109904	0.00671462	0.00746858	0.0111083	0.0539095	0.00999017	0.0195356	0.025725	0.0199003	0.0190539	0.0729916	0.00478133	0.0224773	0.032109	0.00985895	0.0282612	0.0268883	0.00875646	0.00209817	0.633184	2.9517e-05	0.0242403	2.103091	0.392559	0.117127	0.0840308	0.406284	8.362085
7990	-553386.5	-553341.4	-45.18288	0.074472	0.0291704	0.0388056	0.0855121	0.0406045	0.046529	0.0404264	0.0634663	0.0711955	0.0511073	0.0937129	0.0640631	0.0525716	0.0608827	0.0519465	0.10282	0.0249794	0.0220992	0.068452	0.0611298	0.0776973	0.0923629	0.101125	0.00851379	0.0205896	0.0133471	0.0355744	0.00942056	0.0066728	0.00164602	0.00689895	0.0198337	0.051543	0.000613483	0.0586288	0.0462316	0.0462845	0.055916	0.10561	0.0573426	0.0386246	0.0446681	0.0360905	0.0490342	0.040238	0.0659649	0.0373571	0.0437027	0.0361718	0.0570682	0.0524541	0.0238443	0.0652211	0.0214288	0.0519408	0.0579641	0.0548157	0.0756877	0.0589311	0.0545773	0.0630128	0.0464087	0.0491178	0.00163764	0.094049	0.037296	0.0392486	0.0310835	0.0638204	0.0900325	0.107458	0.0321195	0.0456481	0.0880902	0.0677849	0.0537724	0.0526866	0.0659049	0.0582599	0.133025	0.122928	0.0506244	0.0751832	0.0697155	0.0569035	0.118772	0.0784337	0.0806932	0.031654	0.0430888	0.037008	0.00308001	0.0369348	0.0387263	0.0374932	0.001673	0.0744768	0.069996	0.089429	0.0895058	0.128089	0.0126407	0.00924517	0.0606597	0.0399694	0.0136637	0.00907351	0.00999278	0.0152155	0.0100352	0.0415305	0.0120916	0.00793766	0.0372313	0.0167642	0.0165141	0.0164264	0.020274	0.00594248	0.0120855	0.0097958	0.0152932	0.0160681	0.00442622	0.0124465	0.00141168	0.0237232	0.0198368	0.613329	0.0207504	0.0156039	0.012619	0.0449055	0.013302	0.00217959	0.015111	0.03691	0.0100573	0.0135647	0.0217732	0.0123506	0.0195733	0.0122309	0.00935235	0.0137381	0.00725718	0.0176556	0.0288749	0.019816	0.0163935	0.0153399	0.0360638	0.0131033	0.0157731	0.00761921	0.0137872	0.0129329	0.008389	0.00302166	0.00897367	0.0146306	0.0114445	0.0112129	0.0244685	0.0332556	0.0141055	0.0232571	0.0149351	0.0115905	0.00572532	0.0184813	0.0275469	0.00808892	0.0124679	0.0147756	0.00791159	0.0141938	0.0101165	0.00712564	0.00935879	0.0117057	0.047871	0.0107658	0.0211249	0.0275082	0.0181719	0.0208241	0.0693362	0.00716088	0.0212073	0.032109	0.00916458	0.0263877	0.0268883	0.00933526	0.00327466	0.622867	5.96848e-05	0.0213528	2.103091	0.392559	0.117127	0.0840308	0.406284	8.364902
8000	-553390.1	-553344.9	-45.22327	0.0760287	0.0318297	0.0374265	0.0855121	0.0406045	0.0475752	0.0356837	0.063314	0.0738772	0.0518791	0.0937129	0.0657164	0.0525716	0.0625626	0.049521	0.104615	0.0211287	0.0215965	0.0679295	0.0611298	0.0825031	0.0904497	0.101125	0.0110697	0.0197665	0.015507	0.0424508	0.0107904	0.00635011	0.00167868	0.00821147	0.0192726	0.0511467	0.00122311	0.062796	0.048165	0.0467272	0.055916	0.100103	0.0573426	0.0394761	0.0446681	0.0350793	0.0490342	0.0435059	0.0632356	0.0392109	0.0433455	0.0352174	0.0570682	0.052332	0.0228527	0.0633346	0.0238834	0.0486191	0.0610431	0.0511303	0.0756877	0.0589311	0.0550118	0.0599772	0.0449091	0.0458702	0.000667666	0.0931674	0.0404751	0.0365194	0.0317712	0.066019	0.0881389	0.107458	0.0300546	0.0456481	0.0897921	0.0677849	0.053498	0.0543835	0.0636833	0.0536301	0.135114	0.122928	0.0506244	0.0764413	0.0653601	0.0574108	0.116234	0.0844929	0.0871563	0.0301903	0.0430888	0.037008	0.00292628	0.0408486	0.0383284	0.0379712	0.00148861	0.065686	0.0698781	0.0907392	0.0972959	0.131527	0.0125039	0.0100264	0.0606597	0.0399694	0.013462	0.0112576	0.0101983	0.0160788	0.0100352	0.0366467	0.0121588	0.00690372	0.0349922	0.0199148	0.0139662	0.0175515	0.0167935	0.0062955	0.0131837	0.00869475	0.0141287	0.0160586	0.00449656	0.0136175	0.00171881	0.0209013	0.0200604	0.613329	0.019017	0.0153454	0.00939045	0.0449055	0.0128766	0.0033458	0.0155013	0.0350352	0.00919472	0.0135647	0.0240696	0.0146251	0.0195733	0.014283	0.00920844	0.00800523	0.00908229	0.0196719	0.0230373	0.0170397	0.0171378	0.0143884	0.0311339	0.0131134	0.012864	0.00776326	0.0158811	0.0135108	0.0109397	0.00318473	0.00899014	0.0140455	0.0137476	0.0129434	0.025781	0.03599	0.0154643	0.0232571	0.0167458	0.0121269	0.00706647	0.0183631	0.0271005	0.00725184	0.0130431	0.0130234	0.00870158	0.011227	0.0121214	0.00705858	0.00801212	0.0139314	0.050069	0.0103041	0.0223721	0.0278349	0.0178594	0.0202633	0.0693362	0.00651047	0.0202664	0.032109	0.0083998	0.0232848	0.0266513	0.00842661	0.00659371	0.622867	8.2474e-05	0.0217624	2.103091	0.392521	0.117116	0.0841194	0.406244	8.36894
8010	-553398.8	-553353.3	-45.47129	0.0760287	0.0318297	0.0374265	0.0855121	0.0421107	0.0487473	0.0378278	0.0667642	0.0742853	0.0552749	0.0932761	0.066047	0.0462419	0.0580099	0.0481792	0.110496	0.022463	0.0213378	0.0679295	0.0512587	0.086698	0.0904497	0.101125	0.00889776	0.0211785	0.0141229	0.0371706	0.0100504	0.00590187	0.00200743	0.00877942	0.0207723	0.0507261	0.000952479	0.0620332	0.0495044	0.048966	0.056716	0.100103	0.0564488	0.0401616	0.040723	0.0350793	0.055232	0.0448276	0.0630208	0.0403198	0.0433455	0.035112	0.0570682	0.0500628	0.0224897	0.0633346	0.0206103	0.0503507	0.0610431	0.05528	0.0756877	0.0592481	0.0496228	0.0599772	0.0502967	0.0458702	0.0010304	0.0880019	0.0382102	0.0398095	0.0322017	0.0607912	0.0881389	0.112042	0.0294822	0.0524144	0.0897921	0.0741927	0.0547907	0.0522559	0.0599529	0.0561963	0.130226	0.122928	0.0492844	0.0723868	0.0734432	0.0574108	0.116298	0.0844929	0.0871563	0.0301903	0.0430888	0.037006	0.00373049	0.0366039	0.0360048	0.0385945	0.00148861	0.0697174	0.0755485	0.0907392	0.0948517	0.126102	0.0121553	0.0108567	0.0647031	0.0411897	0.0141777	0.0118979	0.00873538	0.0164244	0.0104396	0.0430416	0.0125082	0.00890811	0.0343937	0.0192587	0.0150265	0.015909	0.0192521	0.00571844	0.0114001	0.0104193	0.0161145	0.017023	0.00473209	0.0120337	0.00195652	0.025215	0.019998	0.613329	0.0181069	0.016484	0.0113765	0.0449055	0.0138454	0.00239257	0.0174143	0.0405748	0.00865457	0.0128993	0.0256392	0.0138251	0.016791	0.0127985	0.00924121	0.0112189	0.00792918	0.01876	0.0228592	0.0162657	0.0199613	0.0162736	0.0325485	0.0127399	0.0137918	0.00618659	0.0143802	0.013657	0.0107652	0.00318672	0.0093713	0.0166197	0.00914175	0.0119268	0.0238124	0.03599	0.0151984	0.0232571	0.0120206	0.0100841	0.00569903	0.0171372	0.0300519	0.00634017	0.0136893	0.0129856	0.00651803	0.0106394	0.00873678	0.00623347	0.00934439	0.0108748	0.050069	0.0123009	0.0240308	0.0264639	0.0148786	0.0192072	0.0775749	0.00686506	0.0195822	0.0317549	0.00883166	0.0291027	0.0266513	0.00702879	0.00519067	0.622867	0.000307509	0.024063	2.103091	0.392972	0.117029	0.084057	0.405943	8.393742
8020	-553411.4	-553365.5	-45.82544	0.0760287	0.0318297	0.0380043	0.0855121	0.0421107	0.0488539	0.0375086	0.0629033	0.0742853	0.0500333	0.0932761	0.066047	0.0472938	0.0584619	0.0483329	0.110496	0.022463	0.0213378	0.0679295	0.0611578	0.086698	0.0904497	0.101125	0.00889776	0.0192478	0.0163444	0.0372236	0.0105772	0.00742555	0.00240275	0.00750294	0.0193516	0.0507261	0.000833046	0.0620332	0.0449055	0.0480808	0.056716	0.100103	0.0603092	0.0434783	0.0451249	0.0357939	0.0503057	0.0438093	0.0647102	0.038165	0.0489708	0.0367908	0.0551199	0.0559762	0.0257914	0.0633346	0.0206103	0.04934	0.0624735	0.0506019	0.0701682	0.0612607	0.0491572	0.0616548	0.0436914	0.0458702	0.00104274	0.0934252	0.0403228	0.0328805	0.0304145	0.0631372	0.0859899	0.101762	0.0301067	0.0441903	0.0897921	0.0714821	0.0547907	0.0564855	0.0652407	0.0561963	0.130226	0.115616	0.0529944	0.0696426	0.0709524	0.0567605	0.119219	0.0779295	0.0837325	0.0300597	0.0492243	0.0376857	0.00386945	0.0368988	0.034301	0.0385945	0.00228663	0.069549	0.0768871	0.0958417	0.0877898	0.127461	0.0105778	0.00971345	0.0638549	0.0416232	0.0136192	0.0077126	0.0099452	0.0163955	0.0110655	0.0396695	0.0119939	0.00611529	0.0387214	0.0163306	0.01393	0.0146125	0.0192762	0.00519498	0.0116243	0.0120346	0.0161145	0.0180045	0.00410912	0.0124616	0.00152856	0.0208544	0.0178194	0.651632	0.0226561	0.0151157	0.0124037	0.0449055	0.0157687	0.00251637	0.0168911	0.0391993	0.00865457	0.0114061	0.0262388	0.0123796	0.018845	0.0127985	0.00962215	0.0144284	0.00934929	0.0176127	0.0277409	0.0172125	0.0198965	0.0162736	0.0321911	0.0121935	0.0161264	0.00857093	0.0158675	0.0144005	0.0120027	0.0032017	0.0105557	0.01417	0.0112548	0.0119268	0.0250588	0.03599	0.0148345	0.0230626	0.0169607	0.013074	0.00473854	0.0164425	0.025735	0.00709211	0.0145619	0.0130918	0.00754879	0.0119354	0.0129617	0.00797136	0.00826082	0.0138186	0.0492544	0.00983696	0.0199615	0.0304555	0.0184251	0.018543	0.0713418	0.00770331	0.0228306	0.0316292	0.00871519	0.0264296	0.0282424	0.00706149	0.00392765	0.622867	0.00075966	0.025323	2.103091	0.392972	0.117029	0.084057	0.405943	8.429157
8030	-553389.2	-553343.6	-45.63125	0.0760287	0.0341108	0.0420351	0.0838932	0.0418627	0.0488539	0.0375086	0.0629033	0.0742853	0.0501555	0.0932761	0.0683608	0.0511116	0.0584619	0.0488761	0.107048	0.0220092	0.0206737	0.0733819	0.0530722	0.086698	0.0901712	0.101125	0.00972092	0.0192478	0.0144153	0.0372236	0.011234	0.0059213	0.00225622	0.00736073	0.021419	0.0539906	0.00127624	0.0572807	0.0443185	0.046416	0.0586693	0.107763	0.055946	0.04123	0.0466853	0.0357939	0.0536938	0.0400664	0.0647102	0.038165	0.0489708	0.0350537	0.0545484	0.0523982	0.0255004	0.0642534	0.0206103	0.04934	0.0595406	0.0529233	0.0747814	0.0633739	0.0576323	0.0569171	0.0520878	0.0477827	0.00102808	0.0934252	0.0404336	0.0387112	0.0309041	0.0631372	0.0881935	0.101762	0.0297011	0.0499206	0.0897921	0.0748796	0.0561698	0.0501942	0.0652407	0.0550466	0.131769	0.115616	0.0484113	0.0770108	0.0719847	0.0567605	0.119219	0.0812978	0.0837325	0.0311254	0.0440246	0.032874	0.00224065	0.0368988	0.0367386	0.0328144	0.00189525	0.062076	0.0791586	0.0896331	0.0963224	0.124705	0.0123114	0.0104435	0.0604214	0.0416232	0.0137595	0.0101185	0.00825709	0.0165518	0.012765	0.0345721	0.0110447	0.00807863	0.0387214	0.0177265	0.0150585	0.0162904	0.01935	0.00582222	0.0098604	0.0106556	0.0161145	0.0167374	0.00318087	0.0124616	0.00197175	0.0187162	0.0186498	0.639768	0.0220308	0.0160621	0.0118784	0.0447028	0.0163878	0.00273848	0.0144584	0.0391993	0.00859821	0.0138369	0.0247637	0.0137	0.0158177	0.0123159	0.00742257	0.0139233	0.00576001	0.0188154	0.0249145	0.0160049	0.0208812	0.0159855	0.0343099	0.0146702	0.0143428	0.00781522	0.0143034	0.0124235	0.0139428	0.00307193	0.0094007	0.0161187	0.0122433	0.0127863	0.0260735	0.0352389	0.015326	0.0230626	0.0157981	0.0116884	0.00519954	0.0176402	0.025735	0.00798643	0.0116532	0.0130918	0.00869489	0.0131499	0.0100522	0.00732698	0.00749409	0.0124398	0.0508343	0.00914505	0.0199615	0.0268833	0.0184251	0.0171385	0.072892	0.00663184	0.0219169	0.0330752	0.00871519	0.0273687	0.0230413	0.00805057	0.00391051	0.622867	0.000153556	0.0231489	2.103091	0.391966	0.116729	0.0838419	0.407463	8.409739
8040	-553404.7	-553358.9	-45.87881	0.0760287	0.0311648	0.0420351	0.0770633	0.0418627	0.0488539	0.0370231	0.0629033	0.0743136	0.0542794	0.0958252	0.0663606	0.0502336	0.0584947	0.0488389	0.107835	0.0189824	0.020909	0.0733819	0.0579014	0.0882955	0.0901712	0.101125	0.00887792	0.0205912	0.0142465	0.0372236	0.011234	0.00591763	0.00174902	0.00712251	0.0187339	0.0539906	0.000633418	0.0572807	0.0531262	0.0497379	0.0586693	0.106267	0.0555745	0.039419	0.0433889	0.0355535	0.0512739	0.0409419	0.0647261	0.0427605	0.0451785	0.0393427	0.0569579	0.0532324	0.0233237	0.0634617	0.022401	0.0550979	0.0605137	0.0557452	0.0747814	0.0602209	0.0511351	0.0608937	0.0477755	0.0458854	0.000807452	0.0937164	0.0355533	0.0348474	0.0333909	0.0631372	0.0939555	0.105051	0.0287136	0.0499206	0.0942547	0.0718108	0.0523088	0.0506592	0.0652407	0.0550466	0.131769	0.120826	0.0493281	0.0770108	0.0629113	0.0519376	0.119219	0.0763277	0.0824089	0.029275	0.0449011	0.0368916	0.00356664	0.0396977	0.0367386	0.0345627	0.00154546	0.0740327	0.073934	0.0922151	0.0963224	0.124705	0.0130481	0.0114835	0.0629525	0.0416232	0.0135004	0.0101185	0.00933421	0.0141923	0.0109372	0.037142	0.0108842	0.00951128	0.0398978	0.0201644	0.0154939	0.0184361	0.0165742	0.0064777	0.0104134	0.0106556	0.015532	0.0188889	0.0047802	0.0136784	0.000951506	0.0249074	0.0170506	0.639768	0.0220308	0.0181254	0.012811	0.0461566	0.0117975	0.00218855	0.0144584	0.0376293	0.00743944	0.0120143	0.0247637	0.0119763	0.0185676	0.0126603	0.00778231	0.0122342	0.0065704	0.0176046	0.0249145	0.0204146	0.0180493	0.0161878	0.0326574	0.0126032	0.013973	0.0080814	0.0163416	0.0125216	0.011861	0.00377605	0.00677894	0.0161812	0.0130821	0.0101872	0.0279524	0.0354538	0.0160469	0.0225229	0.0167159	0.00895429	0.00628288	0.016717	0.0270287	0.00782212	0.011813	0.0136228	0.00620673	0.0121434	0.00916726	0.00506799	0.00807264	0.0134886	0.0535043	0.0100349	0.0228657	0.0275765	0.0184251	0.0188838	0.072892	0.00526787	0.0219169	0.0330752	0.00979317	0.0260478	0.0301299	0.00939388	0.00278431	0.622867	0.000134555	0.0231489	2.108468	0.391966	0.116729	0.0838419	0.407463	8.434049
8050	-553424.1	-553378	-46.03991	0.0760287	0.0334439	0.0388166	0.0769685	0.0389835	0.0509227	0.0354525	0.0629033	0.0718854	0.0499083	0.100225	0.0601174	0.0502336	0.0587045	0.0499725	0.102121	0.022625	0.0211605	0.0733819	0.0553936	0.0877511	0.0903756	0.097822	0.00874918	0.0205912	0.0150898	0.0372236	0.00886676	0.00743902	0.00107844	0.00771723	0.0187339	0.0522875	0.000822812	0.0609484	0.0420019	0.0499667	0.0489115	0.109255	0.0555745	0.0360469	0.0433889	0.0325999	0.0512739	0.0409419	0.0664605	0.0363533	0.0471301	0.0393427	0.0569579	0.0528382	0.0222854	0.0634617	0.0232267	0.0541679	0.0608594	0.0556624	0.067883	0.0586068	0.0507556	0.0608937	0.0470447	0.0477149	0.00164522	0.092486	0.0396751	0.0344316	0.034006	0.0602409	0.0868826	0.113969	0.0301977	0.051301	0.0881787	0.0761539	0.0559903	0.0553704	0.063019	0.0550466	0.133326	0.120826	0.0493281	0.0809558	0.0629113	0.057458	0.115381	0.0870983	0.0817909	0.0306975	0.0468188	0.0383124	0.00344438	0.0378672	0.0338819	0.0350908	0.00130959	0.0749804	0.072977	0.0870401	0.0963224	0.127005	0.0116663	0.0115745	0.0645091	0.0416232	0.0150476	0.0119893	0.0102891	0.0149644	0.0093691	0.039156	0.0126867	0.00671617	0.03497	0.0174902	0.0133409	0.0159196	0.019193	0.00607942	0.0114587	0.00687824	0.0159408	0.0174164	0.00259893	0.0101909	0.0016264	0.0245126	0.0219165	0.639768	0.0205775	0.014695	0.0114639	0.0474082	0.0117622	0.0029072	0.0182831	0.0376293	0.0102942	0.0135678	0.0239955	0.0115301	0.0203895	0.0131796	0.0079772	0.0120889	0.00783481	0.0193388	0.0249145	0.0192672	0.0130674	0.0161878	0.0322602	0.0149726	0.0171696	0.00954715	0.0162745	0.0121645	0.010587	0.00349522	0.0104012	0.0140189	0.0102383	0.0105453	0.0248702	0.0339213	0.0147029	0.0260675	0.0155977	0.0120472	0.00491385	0.0193096	0.0292273	0.00868746	0.012208	0.0119939	0.00821334	0.0105813	0.0129214	0.00829903	0.00790183	0.0134886	0.0536534	0.0115112	0.0238979	0.0260286	0.0183106	0.0188838	0.0761264	0.00663284	0.0240935	0.0282204	0.00826964	0.0260478	0.0224598	0.0077157	0.00292508	0.665212	0.000188437	0.0263336	2.108468	0.391966	0.116729	0.0838419	0.407463	8.450158
8060	-553395.3	-553349.3	-45.95679	0.0760287	0.0336186	0.0394535	0.0848067	0.0402363	0.0503606	0.0362993	0.0677194	0.0753792	0.0496375	0.0900916	0.0674266	0.0502336	0.0621155	0.0470044	0.110657	0.0229826	0.0220401	0.0733819	0.0545307	0.0877511	0.0900091	0.0976462	0.008707	0.0188114	0.0140593	0.0410043	0.0108348	0.00733825	0.00260352	0.00835205	0.0207686	0.0513173	0.0011039	0.0631241	0.0478524	0.0499667	0.0489115	0.109255	0.0574673	0.0389514	0.0433889	0.0329085	0.0527236	0.0400922	0.0624052	0.0399067	0.0471301	0.0367176	0.0569579	0.0528382	0.0225049	0.0629841	0.0197316	0.0524306	0.064011	0.0544834	0.0720303	0.0555698	0.0575686	0.060327	0.0467669	0.049386	0.0017402	0.0927308	0.0373775	0.0354572	0.0309721	0.0608772	0.0868826	0.111016	0.0286789	0.0491578	0.0881787	0.0761539	0.0559903	0.0541843	0.0654356	0.0552338	0.131103	0.118775	0.0519661	0.0713249	0.0629113	0.054375	0.115381	0.0824089	0.0817909	0.0306975	0.0468188	0.0383124	0.00240268	0.0378672	0.0379863	0.0371687	0.0024907	0.0700721	0.0690202	0.0870401	0.0929276	0.125409	0.012489	0.0103604	0.0624878	0.0426456	0.014285	0.00964995	0.00871782	0.0148976	0.0122884	0.0364663	0.0100327	0.0102307	0.0380905	0.0174902	0.0105872	0.0164839	0.0171594	0.00759427	0.0105348	0.00896627	0.016115	0.0177136	0.00460577	0.0131388	0.00166329	0.0245204	0.0196671	0.639768	0.0220033	0.0160488	0.010306	0.0431675	0.0144989	0.00237557	0.01684	0.0376293	0.00871469	0.0121448	0.0229857	0.0125836	0.0186598	0.0128888	0.00757892	0.0131624	0.00952132	0.0193388	0.0266885	0.017933	0.0169986	0.0151881	0.0365397	0.0115774	0.0151996	0.00811865	0.0144341	0.0115194	0.010587	0.0024789	0.00990706	0.0153417	0.00993326	0.0118341	0.0250847	0.033973	0.0147321	0.0221551	0.0144633	0.0111186	0.00679789	0.017786	0.0295615	0.00718723	0.0123413	0.0128834	0.00982671	0.0126613	0.00980558	0.00724141	0.00576799	0.00973823	0.0536534	0.00913987	0.0217301	0.0250669	0.0160511	0.0191866	0.0752769	0.00671721	0.0240935	0.0323914	0.00835414	0.0255612	0.0277319	0.00938504	0.00238993	0.665212	0.000317426	0.0220666	2.108468	0.391966	0.116729	0.0838419	0.407463	8.441847
